analysis_id,element_id,frequency,feature_id,fraction
ALEsKOs01_11,SNP__4294178,5,mutation_id,0.011312217
ALEsKOs01_11,SNP_rpoD_3212437,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_yebK_1935160,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_insL1-/-entD_608575,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_zwf-/-yebK_1934672,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_insH1_2064489,19,mutation_id,0.042986425
ALEsKOs01_11,SNP_icd_1195539,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__4294083,2,mutation_id,0.004524887
ALEsKOs01_11,MOB_menE_2372971,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rho_3964759,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_yidX_3873548,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048013,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_polA-/-spf_4047882,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ydiU_1789047,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rapA_61802,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411533,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sucA_760645,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_iap_2874700,2,mutation_id,0.004524887
ALEsKOs01_11,DEL_allD_544893,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048017,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ybeR_675950,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rcsB_2314415,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rpoC_4187535,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nagA_701289,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rplL_4178684,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yheS_3479477,1,mutation_id,0.002262443
ALEsKOs01_11,INS_galR_2975617,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rpoD_3211456,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rapA_62835,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_wecA_3966528,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048015,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_dauA_1258983,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819673,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nagE_703231,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_frmR-/-yaiO_379237,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411537,1,mutation_id,0.002262443
ALEsKOs01_11,DEL__2763434,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yibV_3767689,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_pta_2412802,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rsxC_1706954,2,mutation_id,0.004524887
ALEsKOs01_11,SNP__4294214,22,mutation_id,0.049773756
ALEsKOs01_11,SNP_nagC_700171,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_malT_3551125,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819680,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195575,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__2302702,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__2302897,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195503,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__4294291,20,mutation_id,0.045248869
ALEsKOs01_11,SNP_rpsA_962205,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nagA_701613,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_sucA_758719,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ydbC_1472327,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_bcp_2598641,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rrlB_4169251,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_marC-/-marR_1617104,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411535,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ygeO_2994030,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yfeR_2524133,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rsxC_1706982,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_fabR_4158877,2,mutation_id,0.004524887
ALEsKOs01_11,SNP_nagC_700621,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ftsI_92844,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_galR_2975584,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ilvG_3949755,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048016,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_glnD_186409,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_pykF_1754398,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rhsB_3617906,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_sucB_761551,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rhsB_3617910,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rapA_62830,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rrlB_4169250,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411540,1,mutation_id,0.002262443
ALEsKOs01_11,INS_ycjM_1368059,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rpoC_4187506,3,mutation_id,0.00678733
ALEsKOs01_11,DEL_yjhE_4504893,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195470,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_lsrK_1596928,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_opgG_1109382,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_phoB_416975,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411539,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_add-/-ydgJ_1701275,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_pstA_3907335,4,mutation_id,0.009049774
ALEsKOs01_11,SNP_rhsB_3617901,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_pykF_1755004,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_bcp_2598890,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819670,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_yibV-/-yibU_3767880,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ttcA_1409949,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__4294327,13,mutation_id,0.029411765
ALEsKOs01_11,SNP_glk-/-yfeO_2507499,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rpoD_3211448,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nlpI_3306126,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sucA_758999,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__4323971,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_truC_2921131,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rapA_62834,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nagA_701529,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195455,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819662,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_crr_2534334,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_pntA-/-ydgH_1675937,2,mutation_id,0.004524887
ALEsKOs01_11,DEL_leuV-/-leuP_4604190,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ypdA_2497761,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rapA_62831,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_sbcD-/-phoB_416288,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048018,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819675,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nagE_703306,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_crp_3484736,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_adhE_1296579,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rsxC_1706871,3,mutation_id,0.00678733
ALEsKOs01_11,SNP_rpoC_4184109,1,mutation_id,0.002262443
ALEsKOs01_11,INS_yicT-/-setC_3834624,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_glpT-/-glpA_2350583,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_bcsA_3691745,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rseC_2705580,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nemR_1724414,1,mutation_id,0.002262443
ALEsKOs01_11,INS_ptsG_1158505,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ispE_1261113,1,mutation_id,0.002262443
ALEsKOs01_11,INS_glnD_186134,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819677,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yciC_1311144,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_chbB-/-osmE_1819666,1,mutation_id,0.002262443
ALEsKOs01_11,INS_yfbP_2387426,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195527,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411542,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rbbA_3626546,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rhsB_3617909,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_rcsA_2022179,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ilvG_3949584,1,mutation_id,0.002262443
ALEsKOs01_11,AMP_argY_2816219,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rrfB_4169671,4,mutation_id,0.009049774
ALEsKOs01_11,SNP__4294213,22,mutation_id,0.049773756
ALEsKOs01_11,SNP_crp_3484730,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_galR_2975602,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ydiP-/-ydiQ_1777372,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_entB_627282,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__2302820,8,mutation_id,0.018099548
ALEsKOs01_11,SNP_ydbA_1464300,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_nagC_699923,1,mutation_id,0.002262443
ALEsKOs01_11,INS_rpoC_4187531,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_spf_4047926,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_cyaA_3990728,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195515,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_nagC_699820,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ptsP_2965555,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nemR_1724193,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_gntR-/-yhhW_3576781,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411534,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_yifN_3958014,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_nanT_3370206,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411536,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sucA_759129,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_bcp_2598891,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rcsB_2314782,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__4294326,10,mutation_id,0.022624434
ALEsKOs01_11,SNP_add-/-ydgJ_1701276,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_alsE_4306378,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__348866,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_wecE_3974220,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ybfE_710759,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sthA_4158136,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195500,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_pntB_1673688,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195468,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_pntA-/-ydgH_1676048,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_phoB_416592,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rcsB_2314703,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_galR_2974931,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rttR_1286097,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195443,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_zwf_1934332,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048023,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_phoR_418184,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sucA_757920,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_spf_4047945,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_soxR_4275843,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2411541,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_ycbC_972494,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_cyoA-/-ampG_450867,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_glk-/-yfeO_2507493,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ilvL_3948365,1,mutation_id,0.002262443
ALEsKOs01_11,SNP__2302545,2,mutation_id,0.004524887
ALEsKOs01_11,DEL_wcaJ_2119548,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rhsB_3617914,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_glk-/-yfeO_2507519,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ydbA_1464234,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_lon_458014,5,mutation_id,0.011312217
ALEsKOs01_11,MOB_polA-/-spf_4047914,2,mutation_id,0.004524887
ALEsKOs01_11,SNP_icd_1195506,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_cyaA_3990540,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_mrdB_665079,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_htrE_153986,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_cysD-/-iap_2874448,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_galP_3086117,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_phoB_416615,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_phoB_416480,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_cpxA_4101677,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195548,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ydbA_1464225,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yrfF_3525680,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_yfbP_2387423,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048019,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_sulA-/-sxy_1020179,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_opgH_1111131,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ackA_2412527,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_yidX_3873547,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_rsmG_3920652,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_rhsB_3617938,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ilvG_3949557,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_caiF_34112,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_spf_4048014,1,mutation_id,0.002262443
ALEsKOs01_11,INS_araA_67887,2,mutation_id,0.004524887
ALEsKOs01_11,MOB_menC_2373850,2,mutation_id,0.004524887
ALEsKOs01_11,MOB_nudE-/-yrfF_3524471,2,mutation_id,0.004524887
ALEsKOs01_11,DEL_wecA_3966694,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_ydhL-/-nemR_1724028,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rapA_62832,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yifB_3946467,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_pykF_1753779,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_murA_3334172,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rpoD_3211592,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_spf_4047935,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_yidX_3873550,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_rcsD_2311562,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_wzzB_2095836,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_cysD-/-iap_2874398,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_yecJ-/-azuC_1985816,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_rapA_62820,1,mutation_id,0.002262443
ALEsKOs01_11,SNP_icd_1195528,7,mutation_id,0.015837104
ALEsKOs01_11,SNP_rpoD_3211814,1,mutation_id,0.002262443
ALEsKOs01_11,DEL_ptsH_2531421,1,mutation_id,0.002262443
ALEsKOs01_11,MOB_prpR-/-prpB_347682,1,mutation_id,0.002262443
ALEsKOs01_11,,1,mutation_class,0.003623188
ALEsKOs01_11,frameshift/truncated CDS/truncated transcript/synonymous,1,mutation_class,0.003623188
ALEsKOs01_11,frameshift/missense,1,mutation_class,0.003623188
ALEsKOs01_11,nonframeshift/nonsynonymous/truncated peptide,3,mutation_class,0.010869565
ALEsKOs01_11,nonframeshift/nonsynonymous/change in peptide length,24,mutation_class,0.086956522
ALEsKOs01_11,frameshift/truncated CDS/truncated transcript/nonsynonymous/change in peptide length,1,mutation_class,0.003623188
ALEsKOs01_11,frameshift/nonsynonymous/no stop codon/change in peptide length,68,mutation_class,0.246376812
ALEsKOs01_11,frameshift/nonsynonymous/change in peptide length,1,mutation_class,0.003623188
ALEsKOs01_11,frameshift/truncated CDS/truncated transcript/truncated peptide,1,mutation_class,0.003623188
ALEsKOs01_11,frameshift/truncated CDS/missense,17,mutation_class,0.061594203
ALEsKOs01_11,frameshift/nonsense,12,mutation_class,0.043478261
ALEsKOs01_11,truncated peptide,4,mutation_class,0.014492754
ALEsKOs01_11,missense,127,mutation_class,0.460144928
ALEsKOs01_11,frameshift/truncated peptide,8,mutation_class,0.028985507
ALEsKOs01_11,nonframeshift/nonsense,7,mutation_class,0.025362319
ALEsKOs01_11,membrane,27,parent_classes,0.183673469
ALEsKOs01_11,Transcription related,25,parent_classes,0.170068027
ALEsKOs01_11,carbon compounds,15,parent_classes,0.102040816
ALEsKOs01_11,repressor,15,parent_classes,0.102040816
ALEsKOs01_11,activator,14,parent_classes,0.095238095
ALEsKOs01_11,operon,12,parent_classes,0.081632653
ALEsKOs01_11,posttranslational modification,7,parent_classes,0.047619048
ALEsKOs01_11,"covalent modification, demodification, maturation",6,parent_classes,0.040816327
ALEsKOs01_11,ORFs,6,parent_classes,0.040816327
ALEsKOs01_11,translation,6,parent_classes,0.040816327
ALEsKOs01_11,cell division,5,parent_classes,0.034013605
ALEsKOs01_11,ribosomes,5,parent_classes,0.034013605
ALEsKOs01_11,amino sugar conversions,4,parent_classes,0.027210884
ALEsKOs01_11,anaerobic respiration,4,parent_classes,0.027210884
ALEsKOs01_11,Conserved-ORFs,4,parent_classes,0.027210884
ALEsKOs01_11,detoxification,4,parent_classes,0.027210884
ALEsKOs01_11,Putative uncharacterized transport protein,4,parent_classes,0.027210884
ALEsKOs01_11,transcriptional level,4,parent_classes,0.027210884
ALEsKOs01_11,tRNA,4,parent_classes,0.027210884
ALEsKOs01_11,UNCLASSIFIED,4,parent_classes,0.027210884
ALEsKOs01_11,fatty acids,3,parent_classes,0.020408163
ALEsKOs01_11,inhibition / activation of enzymes,3,parent_classes,0.020408163
ALEsKOs01_11,"menaquinone, ubiquinone",3,parent_classes,0.020408163
ALEsKOs01_11,murein,3,parent_classes,0.020408163
ALEsKOs01_11,nitrogen metabolism,3,parent_classes,0.020408163
ALEsKOs01_11,osmotic pressure,3,parent_classes,0.020408163
ALEsKOs01_11,phosphorous metabolism,3,parent_classes,0.020408163
ALEsKOs01_11,RNA modification,3,parent_classes,0.020408163
ALEsKOs01_11,TCA cycle,3,parent_classes,0.020408163
ALEsKOs01_11,Transporters of Unknown Classification,3,parent_classes,0.020408163
ALEsKOs01_11,unassigned reversible reactions,3,parent_classes,0.020408163
ALEsKOs01_11,acetate catabolism,2,parent_classes,0.013605442
ALEsKOs01_11,adaptations,2,parent_classes,0.013605442
ALEsKOs01_11,aerobic respiration,2,parent_classes,0.013605442
ALEsKOs01_11,amines,2,parent_classes,0.013605442
ALEsKOs01_11,amino acids,2,parent_classes,0.013605442
ALEsKOs01_11,Conserved-Hypothetical-ORFs,2,parent_classes,0.013605442
ALEsKOs01_11,drug resistance/sensitivity,2,parent_classes,0.013605442
ALEsKOs01_11,fermentation,2,parent_classes,0.013605442
ALEsKOs01_11,Interrupted-Genes,2,parent_classes,0.013605442
ALEsKOs01_11,misc. glycerol metabolism,2,parent_classes,0.013605442
ALEsKOs01_11,nucleotide and nucleoside conversions,2,parent_classes,0.013605442
ALEsKOs01_11,"proteases, cleavage of compounds",2,parent_classes,0.013605442
ALEsKOs01_11,proteins/peptides/glycopeptides,2,parent_classes,0.013605442
ALEsKOs01_11,Pseudo-Genes,2,parent_classes,0.013605442
ALEsKOs01_11,pyruvate oxidation,2,parent_classes,0.013605442
ALEsKOs01_11,regulon,2,parent_classes,0.013605442
ALEsKOs01_11,ribosomal proteins,2,parent_classes,0.013605442
ALEsKOs01_11,"rRNA, stable RNA",2,parent_classes,0.013605442
ALEsKOs01_11,"sigma factors, anti-sigmafactors",2,parent_classes,0.013605442
ALEsKOs01_11,SOS response,2,parent_classes,0.013605442
ALEsKOs01_11,starvation,2,parent_classes,0.013605442
ALEsKOs01_11,threonine catabolism,2,parent_classes,0.013605442
ALEsKOs01_11,translation attenuation and efficiency,2,parent_classes,0.013605442
ALEsKOs01_11,Unconserved-ORFs,2,parent_classes,0.013605442
ALEsKOs01_11,ABC superfamily ATP binding cytoplasmic component,1,parent_classes,0.006802721
ALEsKOs01_11,"ABC superfamily, membrane component",1,parent_classes,0.006802721
ALEsKOs01_11,Accessory Factors Involved in Transport,1,parent_classes,0.006802721
ALEsKOs01_11,action unknown,1,parent_classes,0.006802721
ALEsKOs01_11,allantoin assimilation,1,parent_classes,0.006802721
ALEsKOs01_11,antisense RNA,1,parent_classes,0.006802721
ALEsKOs01_11,carbon utilization,1,parent_classes,0.006802721
ALEsKOs01_11,cell processes,1,parent_classes,0.006802721
ALEsKOs01_11,cysteine,1,parent_classes,0.006802721
ALEsKOs01_11,defense/survival,1,parent_classes,0.006802721
ALEsKOs01_11,DNA,1,parent_classes,0.006802721
ALEsKOs01_11,DNA degradation,1,parent_classes,0.006802721
ALEsKOs01_11,DNA repair,1,parent_classes,0.006802721
ALEsKOs01_11,DNA replication,1,parent_classes,0.006802721
ALEsKOs01_11,electron acceptors,1,parent_classes,0.006802721
ALEsKOs01_11,electron carriers,1,parent_classes,0.006802721
ALEsKOs01_11,electron donors,1,parent_classes,0.006802721
ALEsKOs01_11,fatty acids and phosphatidic acid,1,parent_classes,0.006802721
ALEsKOs01_11,"fimbri, pili",1,parent_classes,0.006802721
ALEsKOs01_11,flagella,1,parent_classes,0.006802721
ALEsKOs01_11,global,1,parent_classes,0.006802721
ALEsKOs01_11,glutamine,1,parent_classes,0.006802721
ALEsKOs01_11,glycolysis,1,parent_classes,0.006802721
ALEsKOs01_11,isoleucine/valine,1,parent_classes,0.006802721
ALEsKOs01_11,K antigen,1,parent_classes,0.006802721
ALEsKOs01_11,metabolism,1,parent_classes,0.006802721
ALEsKOs01_11,"murein turnover, recycling",1,parent_classes,0.006802721
ALEsKOs01_11,Non-ribosomal peptide synthetase,1,parent_classes,0.006802721
ALEsKOs01_11,O antigen,1,parent_classes,0.006802721
ALEsKOs01_11,osmoregulated periplasmic glucan,1,parent_classes,0.006802721
ALEsKOs01_11,Oxidoreduction-driven Active Transporters,1,parent_classes,0.006802721
ALEsKOs01_11,"pentose pwy, oxidative branch",1,parent_classes,0.006802721
ALEsKOs01_11,pilus,1,parent_classes,0.006802721
ALEsKOs01_11,plasmid related,1,parent_classes,0.006802721
ALEsKOs01_11,polysaccharides,1,parent_classes,0.006802721
ALEsKOs01_11,posttranscriptional,1,parent_classes,0.006802721
ALEsKOs01_11,prophage genes and phage related functions,1,parent_classes,0.006802721
ALEsKOs01_11,stimulon,1,parent_classes,0.006802721
ALEsKOs01_11,"sugar nucleotide biosynthesis, conversions",1,parent_classes,0.006802721
ALEsKOs01_11,sulfur metabolism,1,parent_classes,0.006802721
ALEsKOs01_11,"turnover, degradation",1,parent_classes,0.006802721
ALEsKOs01_11,unknown,1,parent_classes,0.006802721
ALEsKOs01_11,"ABC superfamily, ATP binding and membrane component",0,parent_classes,0
ALEsKOs01_11,"ABC superfamily, periplasmic binding component",0,parent_classes,0
ALEsKOs01_11,acyl carrier protein,0,parent_classes,0
ALEsKOs01_11,alanine,0,parent_classes,0
ALEsKOs01_11,alpha-type channels,0,parent_classes,0
ALEsKOs01_11,amino acid -activation,0,parent_classes,0
ALEsKOs01_11,amino acid conversion,0,parent_classes,0
ALEsKOs01_11,aminobutyrate catabolism,0,parent_classes,0
ALEsKOs01_11,arginine,0,parent_classes,0
ALEsKOs01_11,asparagine,0,parent_classes,0
ALEsKOs01_11,aspartate,0,parent_classes,0
ALEsKOs01_11,ATP proton motive force interconversion,0,parent_classes,0
ALEsKOs01_11,"bent DNA or supercoiling, inversion",0,parent_classes,0
ALEsKOs01_11,betaine biosynthesis,0,parent_classes,0
ALEsKOs01_11,biotin,0,parent_classes,0
ALEsKOs01_11,biotin carboxyl carrier protein,0,parent_classes,0
ALEsKOs01_11,carnitine metabolism,0,parent_classes,0
ALEsKOs01_11,cell cycle physiology,0,parent_classes,0
ALEsKOs01_11,cell killing,0,parent_classes,0
ALEsKOs01_11,cell structure,0,parent_classes,0
ALEsKOs01_11,central intermediary metabolism,0,parent_classes,0
ALEsKOs01_11,Channel-type Transporters,0,parent_classes,0
ALEsKOs01_11,chorismate,0,parent_classes,0
ALEsKOs01_11,cobalamin,0,parent_classes,0
ALEsKOs01_11,Coenzyme A and its modification,0,parent_classes,0
ALEsKOs01_11,"cofactors, small molecule carriers",0,parent_classes,0
ALEsKOs01_11,colicin related,0,parent_classes,0
ALEsKOs01_11,complex regulation,0,parent_classes,0
ALEsKOs01_11,core region,0,parent_classes,0
ALEsKOs01_11,Cryptic-Genes,0,parent_classes,0
ALEsKOs01_11,cyanate catabolism,0,parent_classes,0
ALEsKOs01_11,cytochromes,0,parent_classes,0
ALEsKOs01_11,cytoplasmic polysaccharides,0,parent_classes,0
ALEsKOs01_11,degradation of macromolecules,0,parent_classes,0
ALEsKOs01_11,dessication,0,parent_classes,0
ALEsKOs01_11,DNA recombination,0,parent_classes,0
ALEsKOs01_11,DNA related,0,parent_classes,0
ALEsKOs01_11,DNA restriction/modification,0,parent_classes,0
ALEsKOs01_11,DNA sites,0,parent_classes,0
ALEsKOs01_11,DNA structure level,0,parent_classes,0
ALEsKOs01_11,Electrochemical potential driven transporters,0,parent_classes,0
ALEsKOs01_11,"energy metabolism, carbon",0,parent_classes,0
ALEsKOs01_11,energy production/transport,0,parent_classes,0
