"population","gene","prop"
"B2","PA1465940","1"
"B2","PA1465940","1"
"B1","PA1466380","84.10%"
"B1","PA1466380","3.00%"
"B1","PA1466380","4.50%"
"B2","PA1466380","0.021"
"B2","PA1467050","0.018"
"B2","PA1467130","0.088"
"B1","PA1467210","20.70%"
"B1","PA1467260","14.80%"
"B2","PA1467530","0.086"
"B2","PA1467530","0.086"
"B1","PA1467850","2.50%"
"B1","PA1467850","2.70%"
"B1","PA1468060","92.30%"
"B1","PA1468060","3.80%"
"B2","PA1468100","1"
"B2","PA1468230","0.449"
"B2","PA1468230","0.449"
"B2","PA1468230","0.449"
"B2","PA1468260","0.125"
"B2","PA1469010","0.047"
"B2","PA1469010","0.046"
"B2","PA1469010","0.047"
"B1","PA1469300","9.80%"
"B1","PA1469320","4.70%"
"B1","PA1469520","8.40%"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469520","0.088"
"B2","PA1469900","0.021"
"B1","PA1469980","89.50%"
"B1","PA1470160","4.80%"
"B1","PA1470620","6.80%"
"B2","PA1471210","0.019"
"B1","PA1471740","5.10%"
"B1","PA1471750","91.30%"
"B2","PA1471750","0.571"
"B2","PA1471750","0.571"
"B2","PA1471750","0.571"
"B2","PA1471750","0.571"
"B2","PA1471850","0.039"
"B2","PA1471850","0.126"
"B2","PA1471850","0.126"
"B2","PA1471850","0.039"
"B2","PA1472020","0.368"
"B2","PA1472020","0.368"
"B2","PA1472020","0.368"
"B2","PA1472020","0.368"
"B2","PA1472020","0.368"
"B1","PA1472040","16.10%"
"B2","PA1472110","0.017"
"B1","PA1472320","74.50%"
"B1","PA1472690","3.90%"
"B1","PA1472700","2.80%"
"B2","PA1473140","0.122"
"B2","PA1473140","0.122"
"B2","PA1473140","0.122"
"B1","pauA","21.20%"
"B2","pchA","0.041"
"B2","pchE","0.029"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B1","pchG","2.90%"
"B2","pcnB","0.067"
"B2","pcnB","0.067"
"B2","pcoB","0.103"
"B1","pctB","1.50%"
"B2","pelA","0.044"
"B2","pelA","0.044"
"B2","pelA","0.045"
"B2","pelA","0.049"
"B2","pelB","0.118"
"B2","pelB","0.118"
"B1","pgi","19.90%"
"B2","pgl","1"
"B2","pgl","1"
"B2","pgl","1"
"B2","phaC1","1"
"B1","phaC2","5.10%"
"B1","phaC2","5.20%"
"B2","phaC2","0.086"
"B2","phaC2","0.085"
"B2","pheT","0.022"
"B2","phhR","0.1"
"B2","phhR","0.1"
"B2","phhR","0.1"
"B2","phnA","1"
"B2","phnA","1"
"B2","phnA","1"
"B2","phoP","0.309"
"B2","phoP","0.288"
"B2","phoP","0.114"
"B2","phoP","0.309"
"B2","phoP","0.288"
"B2","phoP","0.114"
"B2","phoP","0.309"
"B2","phoP","0.288"
"B1","phzF1","17.90%"
"B1","phzG1","71.00%"
"B1","pilB","1.00%"
"B2","pilB","0.182"
"B2","pilB","0.053"
"B2","pilB","0.182"
"B2","pilB","0.053"
"B2","pilQ","0.064"
"B2","pilQ","0.073"
"B2","pilQ","0.064"
"B1","pilR","18.70%"
"B1","pilR","30.60%"
"B1","pilU","5.70%"
"B1","pilW","1.10%"
"B2","pilY1","0.041"
"B2","pilY1","0.041"
"B2","pilY1","0.174"
"B2","pilY1","0.041"
"B2","pilY1","0.041"
"B2","pilY1","0.174"
"B2","pilY1","0.041"
"B2","pilY1","0.041"
"B2","pnp","0.19"
"B2","pnp","0.19"
"B1","ppc","69.10%"
"B1","ppiD","1.90%"
"B1","ppk","100%"
"B1","pqqF","3.20%"
"B2","prmA","0.476"
"B2","prmA","0.476"
"B2","prmA","0.476"
"B2","prmA","0.476"
"B2","prmA","0.476"
"B2","prmA","0.476"
"B2","pscL","1"
"B2","pscL","0.04"
"B2","pscL","0.041"
"B1","pscQ","13.10%"
"B2","pslG","0.327"
"B2","pslG","0.327"
"B2","pslG","0.327"
"B1","pstA","14.60%"
"B1","pstA","27.90%"
"B1","purB","9.50%"
"B1","putP","3.10%"
"B2","pvdD","1"
"B1","pvdJ","95.80%"
"B2","pvdL","0.082"
"B2","pvdL","0.085"
"B1","pykF","6.00%"
"B1","pyoS3A","25.30%"
"B2","pyoS3A","0.064"
"B2","pyoS3A","0.064"
"B1","pyrC","7.50%"
"B2","pyrC","0.026"
"B1","rbsR","11.90%"
"B2","rbsR","0.249"
"B2","rbsR","0.249"
"B2","rbsR","0.249"
"B1","rcsC","94.40%"
"B1","recB","6.30%"
"B2","recC","0.031"
"B1","recG","100%"
"B1","retS","4.20%"
"B1","retS","4.30%"
"B1","retS","4.30%"
"B2","rnr","0.047"
"B2","rnr","0.047"
"B2","rnr","0.047"
"B1","rpoB","90.80%"
"B1","rpoB","3.60%"
"B2","rpoB","0.38"
"B2","rpoB","0.38"
"B2","rpoB","0.38"
"B2","rpoC","0.442"
"B2","rpoC","0.442"
"B2","rpoC","0.442"
"B2","rpoC","0.442"
"B2","rpsA","0.252"
"B2","rpsA","0.252"
"B2","rpsA","0.252"
"B2","rpsA","0.252"
"B2","rtcR","1"
"B2","rtcR","1"
"B2","rtcR","1"
"B2","sbcC","0.12"
"B2","sbcC","0.12"
"B2","sbcC","0.12"
"B1","serS","18.40%"
"B1","sltB1","2.40%"
"B1","spuF","17.10%"
"B1","spuF","26.60%"
"B1","spuG","13.80%"
"B1","sspB","2.80%"
"B1","str","22.60%"
"B1","sucA","71.20%"
"B1","thiC","5.80%"
"B2","thiL","0.49"
"B2","thiL","0.49"
"B2","thiL","0.49"
"B2","thiL","0.49"
"B1","trkH","3.70%"
"B1","trpB","73.80%"
"B2","trxB1","0.351"
"B2","trxB1","0.351"
"B2","trxB1","0.351"
"B1","tyrZ","4.50%"
"B2","uvrA","0.132"
"B2","uvrA","0.029"
"B1","waaG","19.60%"
"B1","wbpM","93.40%"
"B2","wspD","0.449"
"B2","wspD","0.449"
"B2","wspD","0.449"
"B2","xerD","0.16"
