"population","gene","prop"
"1G_2","ypdB",1.642
"1G_2","ypdC",27.097
"1G_2","ypeA",1.064
"1G_1","ypfG",22.265
"1G_2","yphB",1.639
"1G_2","yphD",1.079
"1G_1","yphD",2.083
"1G_2","yphE",20.675
"1G_2","yphE",1.075
"1G_2","yphG",1.269
"1G_2","ypjA",1.883
"1G_2","ypjA",16.667
"1G_2","yqcE",5.894
"1G_2","yqeB",3.383
"1G_2","yqeB",1.051
"1G_2","yqeB",1.566
"1G_1","yqeC",1.062
"1G_1","yqhD",47.991
"1G_1","yqhG",12.425
"1G_1","yqiK",6.098
"1G_2","yqjG",18.421
"1G_1","yraQ",6.368
"1G_2","yraR",4.673
"1G_2","yrfF",2.519
"1G_1","yrfF",8.929
"1G_1","yrfF",13.783
"1G_2","ytfI",1.082
"1G_1","ytfN",1.179
"1G_2","ytfN",1.772
"1G_2","ytfN",6.89
"1G_2","ytfQ",23.941
"1G_1","ytfR",1.717
"1G_2","ytfR",2.588
"1G_2","ytfR",7.708
"1G_2","ytfT",2.582
"1G_2","znuB",1.796
