"population","gene","prop"
"B2","PA1432790","0.029"
"B2","PA1432790","0.029"
"B2","PA1433050","0.069"
"B2","PA1433070","0.037"
"B2","PA1433080","0.017"
"B2","PA1433080","0.017"
"B2","PA1433080","0.017"
"B2","PA1433080","0.016"
"B2","PA1433080","0.016"
"B2","PA1433130","0.048"
"B2","PA1433130","0.048"
"B2","PA1433130","0.048"
"B2","PA1433440","0.309"
"B2","PA1433440","0.309"
"B2","PA1433440","0.309"
"B2","PA1433440","0.309"
"B2","PA1433520","0.023"
"B2","PA1433520","0.023"
"B2","PA1433520","0.021"
"B2","PA1433520","0.021"
"B2","PA1433520","0.022"
"B2","PA1433520","0.022"
"B2","PA1433520","0.022"
"B2","PA1433520","0.023"
"B2","PA1433520","0.023"
"B2","PA1433530","0.026"
"B2","PA1433530","0.025"
"B2","PA1433530","0.024"
"B2","PA1433530","0.024"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433600","1"
"B2","PA1433610","0.038"
"B2","PA1433610","0.034"
"B2","PA1433610","0.034"
"B2","PA1433610","0.034"
"B2","PA1433800","0.018"
"B1","PA1434000","1.60%"
"B2","PA1434000","0.032"
"B2","PA1434000","0.023"
"B2","PA1434000","0.026"
"B2","PA1434000","0.023"
"B2","PA1434000","0.026"
"B2","PA1434000","0.032"
"B2","PA1434000","0.023"
"B2","PA1434000","0.026"
"B1","PA1434130","4.80%"
"B2","PA1434130","0.027"
"B2","PA1434130","0.027"
"B2","PA1434150","0.057"
"B2","PA1434230","0.039"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434320","1"
"B2","PA1434370","0.043"
"B2","PA1434500","0.194"
"B2","PA1434500","0.194"
"B2","PA1434500","0.194"
"B2","PA1434540","0.032"
"B2","PA1434540","0.03"
"B2","PA1434710","0.048"
"B2","PA1434710","0.048"
"B2","PA1434750","0.013"
"B2","PA1434770","0.031"
"B2","PA1434840","0.091"
"B2","PA1434840","0.091"
"B2","PA1434840","0.091"
"B2","PA1435020","0.028"
"B2","PA1435020","0.058"
"B2","PA1435020","0.028"
"B2","PA1435730","0.006"
"B2","PA1435930","1"
"B2","PA1435940","1"
"B1","PA1435950","13.70%"
"B2","PA1435980","0.031"
"B2","PA1435980","0.031"
"B2","PA1435980","0.031"
"B1","PA1436020","24.50%"
"B2","PA1436020","0.037"
"B2","PA1436020","0.037"
"B1","PA1436080","3.30%"
"B2","PA1436090","0.034"
"B2","PA1436090","0.034"
"B2","PA1436270","0.021"
"B2","PA1436290","0.029"
"B2","PA1436290","0.029"
"B2","PA1436290","0.029"
"B1","PA1436370","47.10%"
"B2","PA1436390","0.02"
"B2","PA1436390","0.02"
"B2","PA1436390","0.02"
"B2","PA1436730","0.049"
"B2","PA1436830","0.076"
"B2","PA1436980","0.124"
"B2","PA1436990","0.032"
"B2","PA1437080","0.064"
"B2","PA1437080","0.064"
"B2","PA1437080","0.064"
"B1","PA1437200","5.10%"
"B2","PA1437350","0.021"
"B2","PA1437350","0.021"
"B2","PA1437370","0.127"
"B2","PA1437370","0.127"
"B2","PA1437370","0.127"
"B2","PA1437470","0.046"
"B2","PA1437580","0.054"
"B1","PA1437670","4.00%"
"B1","PA1437730","18.40%"
"B2","PA1437760","0.024"
"B2","PA1437820","0.034"
"B2","PA1437820","0.034"
"B2","PA1437820","0.034"
"B2","PA1437820","0.034"
"B2","PA1437830","1"
"B2","PA1437830","1"
"B2","PA1437900","0.072"
"B2","PA1437900","0.072"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438000","1"
"B2","PA1438020","0.027"
"B2","PA1438360","0.019"
"B1","PA1438580","100%"
"B2","PA1438580","1"
"B2","PA1438740","0.121"
"B2","PA1438740","0.121"
"B2","PA1438740","0.121"
"B2","PA1438750","0.019"
"B2","PA1438750","0.049"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.02"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.02"
"B2","PA1438750","0.019"
"B2","PA1438750","0.021"
"B2","PA1438750","0.021"
"B2","PA1438750","0.049"
"B1","PA1438770","3.10%"
"B2","PA1438920","0.053"
"B2","PA1438930","0.193"
"B2","PA1438930","0.019"
"B2","PA1438930","0.193"
"B2","PA1438930","0.072"
"B2","PA1438930","0.193"
"B2","PA1438930","0.193"
"B2","PA1438990","0.038"
"B1","PA1439150","4.70%"
"B2","PA1439210","0.025"
"B2","PA1439210","0.025"
"B2","PA1439210","0.025"
"B2","PA1439210","0.026"
"B2","PA1439250","0.216"
"B2","PA1439250","0.216"
"B2","PA1439250","0.216"
"B2","PA1439610","0.03"
"B2","PA1439610","0.03"
"B2","PA1439610","0.03"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B2","PA1439610","0.03"
"B2","PA1439610","0.03"
"B2","PA1439610","0.03"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B2","PA1439610","0.029"
"B1","PA1439770","3.40%"
"B2","PA1439770","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B2","PA1440020","1"
"B1","PA1440060","1.70%"
"B2","PA1440230","0.035"
"B1","PA1440260","6.00%"
"B2","PA1440260","0.075"
"B2","PA1440260","0.042"
"B2","PA1440260","0.059"
"B2","PA1440260","0.041"
"B2","PA1440260","0.029"
"B2","PA1440260","0.034"
"B2","PA1440260","0.038"
"B2","PA1440260","0.046"
"B2","PA1440620","0.029"
"B2","PA1440620","0.029"
"B2","PA1440620","0.029"
"B2","PA1440830","0.025"
"B2","PA1440830","0.024"
"B2","PA1440830","0.023"
"B2","PA1440830","0.023"
"B2","PA1440830","0.025"
"B2","PA1440840","0.015"
"B2","PA1441110","0.019"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B2","PA1441150","1"
"B2","PA1441150","0.086"
"B2","PA1441150","1"
"B1","PA1441400","1.80%"
"B2","PA1441590","0.038"
"B2","PA1441630","0.066"
"B2","PA1441630","0.066"
"B2","PA1441650","0.029"
"B2","PA1441650","0.029"
"B2","PA1441650","0.029"
"B2","PA1441650","0.029"
"B2","PA1441650","0.03"
"B2","PA1441650","0.029"
"B2","PA1441650","0.03"
"B2","PA1441650","0.031"
"B2","PA1441650","0.032"
"B2","PA1441650","0.032"
"B1","PA1441730","68.10%"
"B2","PA1441730","0.075"
"B2","PA1441730","0.048"
"B2","PA1441730","0.048"
"B1","PA1441740","1.60%"
"B2","PA1442140","0.013"
"B2","PA1442140","0.013"
"B2","PA1442140","0.013"
"B1","PA1442670","1.20%"
"B1","PA1442670","34.60%"
"B2","PA1442670","0.128"
"B2","PA1442740","0.022"
"B1","PA1442950","67.50%"
"B2","PA1443080","0.147"
"B2","PA1443080","0.147"
"B2","PA1443080","0.147"
"B2","PA1443080","0.05"
"B2","PA1443080","0.147"
"B1","PA1443150","24.50%"
"B2","PA1443220","0.032"
"B2","PA1443220","0.032"
"B2","PA1443220","0.032"
"B2","PA1443220","0.033"
"B2","PA1443220","0.03"
"B2","PA1443220","0.03"
"B2","PA1443220","0.031"
"B2","PA1443220","0.03"
"B2","PA1443220","0.03"
"B2","PA1443240","0.014"
"B2","PA1443240","0.014"
"B2","PA1443240","0.014"
"B2","PA1443240","0.014"
"B2","PA1443300","0.027"
"B2","PA1443460","0.047"
"B2","PA1443520","0.023"
"B2","PA1443520","0.023"
"B2","PA1443520","0.026"
"B2","PA1443530","0.043"
"B2","PA1443570","1"
"B1","PA1443610","5.50%"
"B1","PA1443730","23.00%"
"B2","PA1444190","1"
"B2","PA1444340","0.333"
"B2","PA1444340","0.333"
"B2","PA1444340","0.333"
"B2","PA1444340","0.333"
"B2","PA1444360","0.128"
"B2","PA1444360","0.128"
"B2","PA1444420","0.026"
"B2","PA1444680","0.017"
"B2","PA1445020","0.039"
"B1","PA1445210","1.50%"
"B2","PA1445240","0.018"
"B2","PA1445240","0.018"
"B2","PA1445400","0.026"
"B2","PA1445400","0.026"
"B2","PA1445400","0.026"
"B2","PA1445400","0.026"
"B2","PA1445400","0.026"
"B2","PA1445400","0.026"
"B2","PA1445700","0.049"
"B2","PA1445870","0.023"
"B2","PA1445890","0.012"
"B1","PA1445970","2.00%"
"B1","PA1445970","5.70%"
"B2","PA1445970","0.087"
"B1","PA1446100","2.80%"
"B2","PA1446150","0.018"
"B1","PA1446270","3.60%"
"B2","PA1446270","0.033"
"B2","PA1446270","0.032"
"B2","PA1446270","0.033"
"B2","PA1446270","0.032"
"B2","PA1446330","0.016"
"B2","PA1446360","0.051"
"B2","PA1446360","0.051"
"B2","PA1446360","0.051"
"B2","PA1446360","0.051"
"B2","PA1446360","0.05"
"B2","PA1446400","0.018"
"B1","PA1446460","19.10%"
"B2","PA1446540","0.01"
"B2","PA1446540","0.01"
"B1","PA1446640","8.20%"
"B1","PA1446700","19.10%"
"B2","PA1446850","0.358"
"B2","PA1446850","0.358"
"B2","PA1446850","0.358"
"B2","PA1446850","0.358"
"B2","PA1446850","0.358"
"B2","PA1446980","0.031"
"B2","PA1446980","0.038"
"B2","PA1446990","0.069"
"B2","PA1447120","0.024"
"B2","PA1447950","0.015"
"B2","PA1447950","0.014"
"B2","PA1447950","0.014"
"B2","PA1447950","0.014"
"B1","PA1448160","70.40%"
"B2","PA1448160","0.026"
"B2","PA1448160","0.021"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.024"
"B2","PA1448160","0.024"
"B2","PA1448160","0.024"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.023"
"B2","PA1448160","0.023"
"B2","PA1448160","0.025"
"B2","PA1448160","0.026"
"B2","PA1448160","0.025"
"B2","PA1448160","0.026"
"B2","PA1448160","0.021"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.024"
"B2","PA1448160","0.024"
"B2","PA1448160","0.024"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.022"
"B2","PA1448160","0.023"
"B2","PA1448160","0.023"
"B2","PA1448170","0.03"
"B1","PA1448210","69.90%"
"B1","PA1448340","3.00%"
"B1","PA1448340","2.90%"
"B1","PA1448340","3.00%"
"B1","PA1448340","2.80%"
"B1","PA1448340","2.80%"
"B1","PA1448340","2.80%"
"B1","PA1448340","2.80%"
"B1","PA1448340","3.00%"
"B1","PA1448340","3.00%"
"B1","PA1448340","2.90%"
"B1","PA1448340","2.80%"
"B1","PA1448470","7.70%"
"B1","PA1448470","5.70%"
"B2","PA1448470","0.103"
"B2","PA1448470","0.103"
"B2","PA1448470","0.049"
"B2","PA1448470","0.103"
"B2","PA1448470","0.049"
"B1","PA1448520","5.00%"
"B2","PA1448610","0.019"
"B2","PA1448610","0.019"
"B2","PA1448880","0.046"
"B2","PA1448910","0.078"
"B2","PA1448910","0.078"
"B2","PA1449150","0.016"
"B1","PA1449610","9.20%"
"B2","PA1449620","0.341"
"B2","PA1449620","0.341"
"B2","PA1449620","0.341"
"B2","PA1449620","0.341"
"B2","PA1449680","0.013"
"B1","PA1449690","5.10%"
"B2","PA1449700","0.019"
"B2","PA1450050","0.023"
"B1","PA1450240","11.60%"
"B2","PA1450300","0.033"
"B2","PA1450300","0.044"
"B2","PA1450570","0.358"
"B2","PA1450570","0.358"
"B2","PA1450570","0.358"
"B1","PA1450600","1.20%"
"B2","PA1450600","0.031"
"B2","PA1450600","0.031"
"B1","PA1450650","64.90%"
"B2","PA1450790","0.082"
"B2","PA1450820","0.021"
"B2","PA1450820","0.021"
"B2","PA1450820","0.021"
"B2","PA1450820","0.021"
"B2","PA1450830","0.044"
"B2","PA1450830","0.019"
"B2","PA1451000","0.218"
"B2","PA1451000","0.218"
"B2","PA1451000","0.218"
"B2","PA1451080","0.017"
"B2","PA1451080","0.017"
"B2","PA1451080","0.017"
"B2","PA1451080","0.017"
"B2","PA1451080","0.017"
"B1","PA1451300","3.00%"
"B2","PA1451650","0.224"
"B2","PA1451650","0.224"
"B2","PA1451650","0.224"
"B2","PA1451650","0.224"
"B2","PA1451650","0.224"
"B2","PA1451690","0.415"
"B2","PA1451690","0.415"
"B2","PA1451690","0.415"
"B2","PA1451690","0.415"
"B1","PA1452140","5.80%"
"B1","PA1452250","28.70%"
"B2","PA1452250","0.074"
"B2","PA1452250","0.074"
"B1","PA1452260","8.00%"
"B1","PA1452260","15.50%"
"B2","PA1452260","0.342"
"B2","PA1452260","0.342"
"B2","PA1452260","0.342"
"B2","PA1452260","0.342"
"B2","PA1452430","0.101"
"B2","PA1452430","0.101"
"B1","PA1452760","19.50%"
"B2","PA1452810","0.032"
"B2","PA1452810","0.032"
"B2","PA1452810","0.032"
"B1","PA1453030","1.30%"
"B2","PA1453110","1"
"B2","PA1453110","1"
"B1","PA1453500","4.30%"
"B2","PA1453670","1"
"B2","PA1453780","0.048"
"B2","PA1453780","0.049"
"B2","PA1453850","0.089"
"B1","PA1453980","4.10%"
"B1","PA1454080","14.30%"
"B2","PA1454090","0.04"
"B2","PA1454090","0.04"
"B2","PA1454130","0.057"
"B2","PA1454480","0.014"
"B2","PA1454480","0.014"
"B2","PA1454480","0.014"
"B2","PA1454520","0.017"
"B2","PA1454540","0.069"
"B2","PA1454540","0.073"
"B2","PA1454670","0.023"
"B2","PA1454790","0.014"
"B2","PA1454790","0.014"
"B2","PA1454890","0.02"
"B2","PA1454890","0.137"
"B2","PA1454890","0.137"
"B2","PA1454890","0.137"
"B2","PA1454930","0.048"
"B2","PA1454930","0.048"
"B2","PA1454940","0.091"
"B2","PA1455020","0.12"
"B2","PA1455020","0.12"
"B2","PA1455020","0.12"
"B2","PA1455080","0.049"
"B2","PA1455100","0.034"
"B2","PA1455110","0.056"
"B2","PA1455110","0.056"
"B2","PA1455180","0.06"
"B2","PA1455380","0.028"
"B2","PA1455380","0.028"
"B2","PA1455470","0.035"
"B2","PA1455540","0.231"
"B2","PA1455540","0.231"
"B2","PA1455540","0.231"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455600","1"
"B2","PA1455710","0.02"
"B2","PA1455710","0.02"
"B2","PA1455710","0.019"
"B2","PA1455710","0.019"
"B2","PA1455710","0.019"
"B2","PA1455710","0.02"
"B2","PA1455710","0.02"
"B2","PA1455710","0.02"
"B2","PA1455710","0.02"
"B2","PA1455710","0.019"
"B2","PA1455710","0.019"
"B2","PA1455710","0.019"
"B2","PA1455710","0.02"
"B2","PA1455710","0.02"
"B2","PA1455770","0.521"
"B2","PA1455770","0.413"
"B2","PA1455770","0.111"
"B2","PA1455770","0.521"
"B2","PA1455770","0.413"
"B2","PA1455770","0.111"
"B2","PA1455770","0.521"
"B2","PA1455770","0.413"
"B2","PA1455770","0.111"
"B2","PA1455770","0.521"
"B2","PA1455770","0.413"
"B2","PA1455770","0.111"
"B2","PA1455980","1"
"B2","PA1456140","0.039"
"B1","PA1456160","1.30%"
"B1","PA1456370","3.10%"
"B2","PA1456470","0.015"
"B2","PA1456480","0.022"
"B2","PA1456480","0.022"
"B2","PA1456530","0.016"
"B2","PA1456530","0.016"
"B2","PA1456720","0.037"
"B2","PA1456770","0.034"
"B2","PA1456890","1"
"B2","PA1456890","1"
"B2","PA1457170","0.032"
"B2","PA1457240","0.022"
"B2","PA1457240","0.022"
"B2","PA1457240","0.022"
"B1","PA1457470","51.40%"
"B2","PA1457470","0.063"
"B2","PA1457830","0.027"
"B2","PA1457830","0.028"
"B2","PA1457830","0.027"
"B2","PA1457880","0.027"
"B2","PA1457880","0.026"
"B2","PA1457880","0.026"
"B2","PA1457880","0.024"
"B2","PA1457880","0.024"
"B2","PA1457880","0.024"
"B2","PA1457880","0.027"
"B2","PA1457880","0.026"
"B2","PA1457880","0.026"
"B2","PA1457880","0.024"
"B2","PA1457880","0.024"
"B2","PA1457880","0.024"
"B1","PA1457980","2.80%"
"B1","PA1458250","67.90%"
"B1","PA1458250","35.90%"
"B1","PA1458290","2.20%"
"B2","PA1458375","0.015"
"B1","PA1458410","2.60%"
"B1","PA1458900","1.10%"
"B2","PA1458900","0.02"
"B2","PA1458900","0.02"
"B2","PA1458900","0.044"
"B2","PA1458900","0.043"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B2","PA1458990","1"
"B1","PA1459140","1.70%"
"B2","PA1459200","0.028"
"B2","PA1459200","0.028"
"B2","PA1459200","0.028"
"B2","PA1459200","0.028"
"B2","PA1459200","0.028"
"B1","PA1459210","18.60%"
"B2","PA1459410","0.01"
"B2","PA1459530","0.546"
"B2","PA1459530","0.546"
"B2","PA1459530","0.546"
"B2","PA1459530","0.546"
"B2","PA1459630","0.014"
"B2","PA1459800","0.111"
"B2","PA1459800","0.111"
"B2","PA1459800","0.111"
"B2","PA1459910","0.06"
"B2","PA1459910","0.06"
"B2","PA1459940","0.02"
"B1","PA1460000","4.70%"
"B2","PA1460130","0.056"
"B2","PA1460140","1"
"B2","PA1460540","0.019"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B2","PA1460540","0.019"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B2","PA1460540","0.019"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B2","PA1460540","0.018"
"B1","PA1460580","5.60%"
"B2","PA1460790","0.082"
"B2","PA1460960","0.133"
"B2","PA1460960","0.133"
"B2","PA1460960","0.133"
"B2","PA1461090","0.048"
"B2","PA1461170","0.015"
"B2","PA1461170","0.015"
"B1","PA1461200","8.90%"
"B2","PA1461200","0.187"
"B2","PA1461200","0.264"
"B2","PA1461200","0.379"
"B2","PA1461200","0.446"
"B2","PA1461200","0.037"
"B2","PA1461200","0.187"
"B2","PA1461200","0.02"
"B2","PA1461200","0.018"
"B2","PA1461200","0.264"
"B2","PA1461200","0.446"
"B2","PA1461200","0.017"
"B2","PA1461200","0.025"
"B2","PA1461200","0.02"
"B2","PA1461200","0.012"
"B2","PA1461200","0.024"
"B2","PA1461200","0.037"
"B2","PA1461200","0.02"
"B2","PA1461200","0.029"
"B2","PA1461200","0.264"
"B2","PA1461200","0.446"
"B2","PA1461200","0.017"
"B2","PA1461200","0.025"
"B2","PA1461200","0.02"
"B2","PA1461200","0.012"
"B2","PA1461200","0.011"
"B2","PA1461200","0.024"
"B2","PA1461200","0.011"
"B2","PA1461200","0.015"
"B2","PA1461200","0.018"
"B2","PA1461200","0.012"
"B2","PA1461200","0.037"
"B2","PA1461200","0.187"
"B2","PA1461200","0.02"
"B2","PA1461200","0.029"
"B2","PA1461200","0.026"
"B2","PA1461200","0.018"
"B2","PA1461200","0.019"
"B2","PA1461200","0.379"
"B2","PA1461200","0.015"
"B2","PA1461200","0.446"
"B2","PA1461200","0.015"
"B2","PA1461200","0.025"
"B2","PA1461200","0.02"
"B2","PA1461200","0.014"
"B2","PA1461200","0.015"
"B2","PA1461200","0.187"
"B2","PA1461200","0.379"
"B2","PA1461200","0.187"
"B2","PA1461200","0.029"
"B2","PA1461200","0.264"
"B2","PA1461200","0.379"
"B2","PA1461300","0.015"
"B1","PA1461410","1.20%"
"B1","PA1461850","1.10%"
"B2","PA1461890","0.026"
"B2","PA1461890","0.026"
"B2","PA1461890","0.026"
"B2","PA1461890","0.026"
"B2","PA1461940","0.015"
"B2","PA1461940","0.015"
"B2","PA1461940","0.012"
"B2","PA1461940","0.012"
"B2","PA1461940","0.012"
"B2","PA1461940","0.012"
"B2","PA1461940","0.013"
"B2","PA1461940","0.015"
"B2","PA1461940","0.015"
"B2","PA1461940","0.015"
"B2","PA1461990","1"
"B2","PA1461990","1"
"B2","PA1461990","0.012"
"B2","PA1462020","0.229"
"B2","PA1462020","0.229"
"B2","PA1462020","0.229"
"B1","PA1462190","2.80%"
"B1","PA1462190","2.80%"
"B1","PA1462190","2.80%"
"B1","PA1462190","2.80%"
"B1","PA1462190","2.80%"
"B1","PA1462190","2.60%"
"B1","PA1462190","2.70%"
"B2","PA1462190","0.026"
"B2","PA1462260","0.029"
"B2","PA1462260","0.029"
"B2","PA1462260","0.029"
"B2","PA1462350","0.216"
"B2","PA1462350","0.216"
"B2","PA1462350","0.216"
"B1","PA1462660","40.50%"
"B2","PA1463230","0.054"
"B2","PA1463230","0.054"
"B2","PA1463230","0.054"
"B2","PA1463320","0.013"
"B2","PA1463320","0.013"
"B2","PA1463330","0.019"
"B2","PA1463330","0.012"
"B2","PA1463330","0.012"
"B1","PA1463520","1.50%"
"B1","PA1463730","2.50%"
"B2","PA1463730","0.016"
"B2","PA1463780","0.017"
"B2","PA1463910","0.038"
"B2","PA1463910","0.035"
"B1","PA1464030","29.20%"
"B2","PA1464120","0.088"
"B2","PA1464180","0.011"
"B2","PA1464180","0.009"
"B2","PA1464440","0.053"
"B2","PA1464440","0.036"
"B2","PA1464440","0.014"
"B2","PA1464440","0.036"
"B2","PA1464450","0.011"
"B2","PA1464530","0.036"
"B2","PA1464530","0.036"
"B2","PA1464620","1"
"B2","PA1464620","1"
"B2","PA1464710","0.105"
"B2","PA1464900","0.015"
"B1","PA1464910","1.70%"
"B1","PA1465030","4.60%"
"B2","PA1465190","1"
"B2","PA1465390","0.017"
"B1","PA1465540","3.60%"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.026"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.024"
"B2","PA1465670","0.026"
"B2","PA1465860","1"
"B2","PA1465860","0.03"
"B2","PA1465860","0.034"
"B2","PA1465860","0.034"
"B2","PA1465880","0.226"
"B2","PA1465880","0.226"
"B2","PA1465880","0.226"
"B2","PA1465900","0.014"
"B2","PA1465900","0.014"
"B2","PA1465900","0.014"
"B2","PA1465900","0.015"
"B2","PA1465940","0.016"
"B2","PA1465940","0.016"
"B2","PA1465940","0.016"
"B2","PA1465940","0.016"
"B2","PA1466000","0.05"
"B2","PA1466000","0.049"
"B2","PA1466000","0.05"
"B2","PA1466000","0.049"
"B2","PA1466000","0.05"
"B2","PA1466000","0.049"
"B2","PA1466150","0.051"
"B1","PA1466160","1.30%"
"B2","PA1466160","0.019"
"B2","PA1466160","0.019"
"B2","PA1466160","0.019"
"B2","PA1466190","0.022"
"B2","PA1466190","0.019"
"B2","PA1466190","0.015"
"B2","PA1466190","0.015"
"B2","PA1466190","0.015"
"B2","PA1466190","0.015"
"B2","PA1466190","0.015"
"B2","PA1466190","0.023"
"B2","PA1466190","0.022"
"B2","PA1466190","0.02"
"B2","PA1466190","0.022"
"B1","PA1466380","66.70%"
"B1","PA1466380","10.50%"
"B1","PA1466380","3.40%"
"B2","PA1466400","0.016"
"B2","PA1466400","0.016"
"B2","PA1466400","0.016"
"B2","PA1466490","0.033"
"B2","PA1466510","0.016"
"B2","PA1466510","0.016"
"B2","PA1466510","0.016"
"B2","PA1466510","0.016"
"B2","PA1466510","0.014"
"B2","PA1467210","0.012"
"B2","PA1467280","0.092"
"B2","PA1467280","0.094"
"B2","PA1467280","0.014"
"B2","PA1467280","0.015"
"B2","PA1467280","0.015"
"B2","PA1467300","0.022"
"B2","PA1467310","0.016"
"B2","PA1467310","0.016"
"B2","PA1467310","0.016"
"B1","PA1467530","71.40%"
"B1","PA1467530","3.20%"
"B2","PA1467530","0.021"
"B1","PA1467630","2.10%"
"B1","PA1468060","74.70%"
"B2","PA1468080","0.013"
"B2","PA1468100","1"
"B2","PA1468100","0.023"
"B2","PA1468230","0.093"
"B2","PA1468230","0.093"
"B2","PA1468230","0.093"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B2","PA1468250","0.025"
"B2","PA1468400","0.04"
"B2","PA1468440","0.019"
"B2","PA1468440","0.018"
"B2","PA1468440","0.019"
"B2","PA1468440","0.018"
"B2","PA1468440","0.018"
"B2","PA1468440","0.017"
"B2","PA1468440","0.017"
"B2","PA1468440","0.017"
"B2","PA1468570","0.012"
"B1","PA1468710","6.80%"
"B1","PA1468710","6.30%"
"B1","PA1468710","6.80%"
"B1","PA1468710","6.80%"
"B2","PA1468720","0.025"
"B2","PA1468720","0.025"
"B2","PA1468720","0.024"
"B2","PA1468830","0.08"
"B2","PA1469070","0.105"
"B1","PA1469150","2.00%"
"B2","PA1469300","0.022"
"B2","PA1469300","0.022"
"B2","PA1469300","0.022"
"B2","PA1469340","0.043"
"B2","PA1469340","0.043"
"B2","PA1469380","0.065"
"B2","PA1469420","0.014"
"B2","PA1469420","0.013"
"B2","PA1469420","0.013"
"B2","PA1469420","0.013"
"B2","PA1469420","0.012"
"B2","PA1469420","0.012"
"B1","PA1469520","4.00%"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469520","0.332"
"B2","PA1469740","0.014"
"B2","PA1469740","0.014"
"B2","PA1469740","0.014"
"B2","PA1469740","0.013"
"B2","PA1469760","0.218"
"B2","PA1469760","0.218"
"B2","PA1469760","0.218"
"B2","PA1469760","0.218"
"B2","PA1469840","0.027"
"B2","PA1469840","0.026"
"B2","PA1469840","0.026"
"B2","PA1469840","0.026"
"B1","PA1469980","71.20%"
"B2","PA1470300","0.041"
"B2","PA1470620","0.019"
"B2","PA1470620","0.023"
"B2","PA1470620","0.022"
"B2","PA1470620","0.022"
"B2","PA1470620","0.021"
"B2","PA1470620","0.021"
"B2","PA1470620","0.022"
"B2","PA1471090","0.016"
"B2","PA1471110","0.017"
"B2","PA1471110","0.014"
"B2","PA1471110","0.014"
"B2","PA1471110","0.014"
"B2","PA1471110","0.015"
"B2","PA1471110","0.015"
"B2","PA1471110","0.015"
"B2","PA1471140","0.033"
"B2","PA1471210","0.052"
"B2","PA1471210","0.052"
"B2","PA1471300","0.021"
"B2","PA1471300","0.021"
"B2","PA1471300","0.02"
"B2","PA1471300","0.021"
"B2","PA1471300","0.021"
"B2","PA1471300","0.02"
"B1","PA1471670","3.50%"
"B1","PA1471740","21.30%"
"B1","PA1471750","4.70%"
"B1","PA1471750","79.60%"
"B2","PA1471750","0.379"
"B2","PA1471750","0.379"
"B2","PA1471750","0.379"
"B2","PA1471750","0.379"
"B2","PA1471850","0.058"
"B2","PA1471850","0.058"
"B2","PA1472020","0.306"
"B2","PA1472020","0.306"
"B2","PA1472020","0.306"
"B2","PA1472020","0.306"
"B2","PA1472020","0.306"
"B1","PA1472320","19.50%"
"B2","PA1472320","0.013"
"B2","PA1472320","0.013"
"B2","PA1472320","0.013"
"B2","PA1472320","0.013"
"B2","PA1472320","0.021"
"B2","PA1472320","0.021"
"B2","PA1472320","0.016"
"B2","PA1472360","0.019"
"B2","PA1472360","0.019"
"B2","PA1472360","0.02"
"B2","PA1472360","0.02"
