"population","gene","prop"
"B1","PA1460540","2.10%"
"B1","PA1460540","2.20%"
"B1","PA1460760","1.50%"
"B1","PA1460760","1.50%"
"B1","PA1460760","1.50%"
"B1","PA1460760","1.50%"
"B2","PA1460950","0.015"
"B1","PA1461200","1.10%"
"B1","PA1461200","1.30%"
"B1","PA1461200","1.50%"
"B1","PA1461200","2.30%"
"B1","PA1461200","3.00%"
"B1","PA1461200","3.10%"
"B2","PA1461200","0.05"
"B2","PA1461200","0.169"
"B2","PA1461200","0.302"
"B2","PA1461200","0.449"
"B2","PA1461200","0.357"
"B2","PA1461200","0.16"
"B2","PA1461200","0.169"
"B2","PA1461200","0.302"
"B2","PA1461200","0.357"
"B2","PA1461200","0.302"
"B2","PA1461200","0.357"
"B2","PA1461200","0.169"
"B2","PA1461200","0.449"
"B2","PA1461200","0.357"
"B2","PA1461200","0.169"
"B2","PA1461200","0.449"
"B2","PA1461200","0.16"
"B2","PA1461200","0.169"
"B2","PA1461200","0.302"
"B2","PA1461200","0.449"
"B1","PA1461720","2.90%"
"B1","PA1461870","1.80%"
"B1","PA1461870","2.10%"
"B1","PA1461890","1.70%"
"B1","PA1461890","1.70%"
"B1","PA1461890","1.70%"
"B1","PA1461890","1.70%"
"B2","PA1461990","0.379"
"B2","PA1461990","0.015"
"B2","PA1461990","0.379"
"B1","PA1462190","1.00%"
"B1","PA1462190","1.00%"
"B1","PA1462190","1.20%"
"B2","PA1462190","0.032"
"B2","PA1462190","0.032"
"B2","PA1462190","0.032"
"B1","PA1462270","1.70%"
"B2","PA1462640","0.017"
"B1","PA1462660","1.50%"
"B1","PA1462660","1.50%"
"B1","PA1463710","2.30%"
"B1","PA1463710","2.40%"
"B1","PA1463710","2.40%"
"B1","PA1463710","2.40%"
"B1","PA1463710","2.50%"
"B1","PA1463710","2.50%"
"B1","PA1463710","2.50%"
"B1","PA1463710","2.50%"
"B1","PA1463710","2.50%"
"B1","PA1463710","2.60%"
"B1","PA1463710","2.60%"
"B1","PA1464490","1.70%"
"B1","PA1464590","0.90%"
"B1","PA1464590","0.90%"
"B1","PA1464590","1.00%"
"B1","PA1464590","1.00%"
"B2","PA1464620","1"
"B2","PA1464620","1"
"B2","PA1464750","0.02"
"B2","PA1464790","0.068"
"B2","PA1464790","0.068"
"B2","PA1464790","0.068"
"B2","PA1465190","1"
"B2","PA1465700","0.022"
"B2","PA1465700","0.023"
"B2","PA1465700","0.023"
"B2","PA1465860","1"
"B1","PA1465900","1.30%"
"B1","PA1465900","1.30%"
"B1","PA1465900","1.50%"
"B1","PA1465900","1.50%"
"B1","PA1465900","1.50%"
"B1","PA1465900","1.50%"
"B2","PA1465940","0.343"
"B2","PA1465940","0.343"
"B2","PA1465940","0.343"
"B2","PA1465940","0.343"
"B2","PA1466000","0.11"
"B2","PA1466000","0.11"
"B2","PA1466000","0.11"
"B2","PA1466000","0.11"
"B2","PA1466000","0.11"
"B2","PA1466000","0.11"
"B2","PA1466320","0.039"
"B2","PA1466400","0.07"
"B2","PA1466400","0.07"
"B2","PA1466400","0.07"
"B2","PA1466760","0.027"
"B2","PA1466890","0.014"
"B2","PA1467180","0.024"
"B2","PA1467440","0.012"
"B2","PA1468100","1"
"B1","PA1468250","1.40%"
"B1","PA1468250","1.40%"
"B2","PA1468250","0.06"
"B2","PA1468250","0.06"
"B2","PA1468250","0.06"
"B2","PA1468250","0.06"
"B1","PA1468710","5.30%"
"B1","PA1468710","5.30%"
"B1","PA1469140","1.10%"
"B1","PA1469420","1.20%"
"B1","PA1469420","1.20%"
"B2","PA1469520","0.019"
"B1","PA1470070","1.40%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.60%"
"B1","PA1470070","1.70%"
"B1","PA1470070","1.70%"
"B1","PA1470200","1.60%"
"B1","PA1470600","0.90%"
"B1","PA1470600","2.50%"
"B1","PA1471020","1.00%"
"B2","PA1471210","0.049"
"B2","PA1471210","0.049"
"B1","PA1471430","0.011"
"B2","PA1472250","0.015"
"B1","PA1472300","3.80%"
"B1","PA1472300","4.00%"
"B1","PA1472300","4.00%"
"B1","PA1472360","1.20%"
"B1","PA1472360","1.20%"
"B1","PA1472800","1.50%"
"B1","PA1472870","2.00%"
"B1","PA1472870","2.20%"
"B1","PA1472870","2.20%"
"B1","PA1472870","2.20%"
"B2","PA1472980","0.038"
"B1","panB","1.00%"
"B1","panB","1.00%"
"B1","panB","1.00%"
"B1","pauA","1.20%"
"B1","pauA","1.20%"
"B1","pbpA","1.10%"
"B1","pbpA","1.10%"
"B2","pchC","0.041"
"B2","pchC","0.042"
"B2","pchC","0.042"
"B2","pchC","0.041"
"B2","pchC","0.041"
"B2","pchC","0.042"
"B1","pchE","3.30%"
"B1","pchE","3.30%"
"B1","pchE","3.40%"
"B1","pchE","3.40%"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B2","pchF","1"
"B1","pelA","1.80%"
"B1","pelB","2.50%"
"B1","pelB","2.50%"
"B1","pelF","1.80%"
"B2","pgl","1"
"B2","pgl","1"
"B2","pgl","1"
"B2","phaC1","1"
"B1","phaJ3","11.80%"
"B2","phnA","1"
"B2","phnA","1"
"B2","phnA","1"
"B2","polA","0.021"
"B1","ppk","2.60%"
"B1","ppk","1.50%"
"B2","pqsA","0.016"
"B1","pqsD","1.10%"
"B1","pqsD","1.10%"
"B1","pqsD","1.10%"
"B1","pqsD","1.10%"
"B1","pqsD","1.10%"
"B1","prfH","2.20%"
"B1","prfH","2.30%"
"B1","prfH","2.40%"
"B1","prfH","2.60%"
"B2","proA","0.018"
"B2","prs","0.03"
"B2","prs","0.029"
"B2","prs","0.03"
"B2","prs","0.029"
"B1","pscH","2.80%"
"B1","pscH","3.00%"
"B1","pscL","4.70%"
"B1","pscL","4.80%"
"B2","pscL","1"
"B2","pscR","0.018"
"B1","pslM","1.30%"
"B1","purC","1.40%"
"B1","purD","1.30%"
"B1","pvdD","1.60%"
"B1","pvdD","2.40%"
"B1","pvdD","2.40%"
"B2","pvdD","1"
"B1","pvdJ","1.50%"
"B1","pvdJ","1.60%"
"B1","pvdJ","1.60%"
"B1","pvdJ","1.60%"
"B1","pvdJ","1.60%"
"B1","pvdJ","1.60%"
"B2","pvdJ","0.034"
"B2","pvdJ","0.033"
"B2","pvdJ","0.033"
"B2","pvdJ","0.034"
"B2","pvdJ","0.033"
"B1","pvdP","1.10%"
"B2","pyrB","0.01"
"B2","pyrQ","0.029"
"B2","pyrQ","0.026"
"B2","pyrQ","0.029"
"B2","pyrQ","0.029"
"B1","rcsC","0.80%"
"B1","recD","2.90%"
"B1","recD","3.10%"
"B1","recD","3.20%"
"B1","recG","13.10%"
"B2","recN","0.037"
"B2","recN","0.038"
"B2","recN","0.035"
"B2","recN","0.04"
"B2","repA","0.013"
"B1","rhlA","5.90%"
"B2","rho","0.023"
"B2","rmd","0.03"
"B2","rmd","0.03"
"B1","rnr","7.70%"
"B2","rtcR","0.363"
"B2","rtcR","0.363"
"B2","rtcR","0.363"
"B2","secB","0.043"
"B2","secB","0.043"
"B1","selB","1.40%"
"B1","selB","1.40%"
"B1","selB","1.40%"
"B2","selB","0.065"
"B2","selB","0.065"
"B2","selB","0.067"
"B2","selB","0.065"
"B2","selB","0.065"
"B2","selB","0.067"
"B2","ssb","0.014"
"B2","sth","0.042"
"B1","tauD","1.20%"
"B2","tesB","0.019"
"B1","thiI","1.50%"
"B1","thiI","1.50%"
"B1","thiI","1.60%"
"B1","thiI","1.60%"
"B1","thiI","1.60%"
"B1","thiI","1.70%"
"B2","tolQ","0.048"
"B2","tolQ","0.048"
"B2","tonB","0.055"
"B2","tonB","0.055"
"B1","toxA","2.20%"
"B1","tpx","1.50%"
"B2","trmE","0.04"
"B2","trpF","0.017"
"B1","trpI","1.70%"
"B2","trpI","0.021"
"B1","tyrS","5.00%"
"B1","ubiG","2.00%"
"B2","uraA","0.025"
"B1","waaF","1.10%"
"B1","waaF","1.10%"
"B1","waaF","1.10%"
"B1","waaF","1.20%"
"B1","waaF","1.30%"
"B1","waaF","1.40%"
