"population","gene","prop"
"B1","PA14_29340<U+00A0>?","2.60%"
"B1","PA14_29340<U+00A0>?","2.60%"
"B1","PA14_29340<U+00A0>?","2.60%"
"B2","PA14_29390<U+00A0>?","1"
"B2","PA14_29390<U+00A0>?","1"
"B1","PA14_29460<U+00A0>?","18.90%"
"B1","PA14_29620<U+00A0>?","3.00%"
"B1","PA14_29620<U+00A0>?","2.30%"
"B1","PA14_29620<U+00A0>?","2.30%"
"B1","PA14_29620<U+00A0>?","2.40%"
"B1","PA14_29760<U+00A0>?","3.90%"
"B1","PA14_29820<U+00A0>?","8.80%"
"B2","PA14_30440<U+00A0>?","0.172"
"B2","PA14_30440<U+00A0>?","0.172"
"B2","PA14_30600<U+00A0>?","1"
"B2","PA14_30600<U+00A0>?","1"
"B2","PA14_30830<U+00A0>?","0.248"
"B2","PA14_30830<U+00A0>?","0.248"
"B2","PA14_30830<U+00A0>?","0.248"
"B2","PA14_31070<U+00A0>?","0.021"
"B2","PA14_31130<U+00A0>?","1"
"B1","PA14_31280<U+00A0>?","2.20%"
"B2","PA14_31390<U+00A0>?","0.42"
"B2","PA14_31390<U+00A0>?","0.42"
"B2","PA14_31390<U+00A0>?","0.42"
"B2","PA14_31500<U+00A0>?","0.06"
"B2","PA14_31700<U+00A0>?","0.038"
"B2","PA14_31700<U+00A0>?","0.038"
"B2","PA14_31730<U+00A0>?","0.048"
"B2","PA14_31750<U+00A0>?","1"
"B2","PA14_31750<U+00A0>?","1"
"B2","PA14_31750<U+00A0>?","1"
"B2","PA14_31750<U+00A0>?","1"
"B1","PA14_32190<U+00A0>?","8.40%"
"B2","PA14_32300<U+00A0>?","1"
"B1","PA14_32350<U+00A0>?","3.60%"
"B2","PA14_32780<U+00A0>?","0.02"
"B2","PA14_32790<U+00A0>?","0.022"
"B2","PA14_32790<U+00A0>?","0.262"
"B2","PA14_32790<U+00A0>?","0.011"
"B2","PA14_32790<U+00A0>?","0.262"
"B2","PA14_32790<U+00A0>?","0.262"
"B2","PA14_33130<U+00A0>?","0.076"
"B2","PA14_33130<U+00A0>?","0.076"
"B2","PA14_33130<U+00A0>?","0.076"
"B2","PA14_33440<U+00A0>?","0.206"
"B2","PA14_33440<U+00A0>?","0.206"
"B2","PA14_33440<U+00A0>?","0.206"
"B2","PA14_33440<U+00A0>?","0.206"
"B2","PA14_33510<U+00A0>?","0.012"
"B2","PA14_33530<U+00A0>?","0.047"
"B2","PA14_33530<U+00A0>?","0.047"
"B2","PA14_33600<U+00A0>?","1"
"B2","PA14_33600<U+00A0>?","1"
"B2","PA14_33600<U+00A0>?","1"
"B2","PA14_33610<U+00A0>?","0.079"
"B2","PA14_33610<U+00A0>?","0.079"
"B2","PA14_33610<U+00A0>?","0.079"
"B2","PA14_33840<U+00A0>?","0.033"
"B2","PA14_33840<U+00A0>?","0.033"
"B2","PA14_33910<U+00A0>?","0.032"
"B2","PA14_34000<U+00A0>?","0.032"
"B2","PA14_34000<U+00A0>?","0.032"
"B2","PA14_34320<U+00A0>?","1"
"B2","PA14_34320<U+00A0>?","1"
"B2","PA14_34320<U+00A0>?","1"
"B2","PA14_34420<U+00A0>?","0.045"
"B2","PA14_34500<U+00A0>?","0.289"
"B2","PA14_34500<U+00A0>?","0.289"
"B2","PA14_34500<U+00A0>?","0.289"
"B2","PA14_34510<U+00A0>?","0.017"
"B2","PA14_34680<U+00A0>?","0.026"
"B2","PA14_34820<U+00A0>?","0.031"
"B2","PA14_34840<U+00A0>?","0.408"
"B2","PA14_34840<U+00A0>?","0.408"
"B2","PA14_34840<U+00A0>?","0.408"
"B2","PA14_35020<U+00A0>?","0.04"
"B2","PA14_35020<U+00A0>?","0.04"
"B2","PA14_35860<U+00A0>?","0.028"
"B2","PA14_35920<U+00A0>?","0.073"
"B2","PA14_35920<U+00A0>?","0.097"
"B2","PA14_35930<U+00A0>?","1"
"B2","PA14_35940<U+00A0>?","1"
"B2","PA14_35940<U+00A0>?","0.046"
"B2","PA14_35980<U+00A0>?","0.05"
"B2","PA14_35980<U+00A0>?","0.05"
"B2","PA14_35980<U+00A0>?","0.05"
"B1","PA14_36020<U+00A0>?","79.40%"
"B1","PA14_36080<U+00A0>?","4.40%"
"B2","PA14_36290<U+00A0>?","0.046"
"B2","PA14_36290<U+00A0>?","0.031"
"B2","PA14_36290<U+00A0>?","0.046"
"B2","PA14_36290<U+00A0>?","0.046"
"B1","PA14_36370<U+00A0>?","11.20%"
"B2","PA14_37080<U+00A0>?","0.163"
"B2","PA14_37080<U+00A0>?","0.163"
"B2","PA14_37080<U+00A0>?","0.163"
"B2","PA14_37370<U+00A0>?","0.322"
"B2","PA14_37370<U+00A0>?","0.322"
"B2","PA14_37370<U+00A0>?","0.322"
"B2","PA14_37560<U+00A0>?","0.015"
"B2","PA14_37830<U+00A0>?","1"
"B2","PA14_37830<U+00A0>?","1"
"B2","PA14_38000<U+00A0>?","1"
"B2","PA14_38000<U+00A0>?","1"
"B2","PA14_38000<U+00A0>?","1"
"B1","PA14_38580<U+00A0>?","96.10%"
"B1","PA14_38580<U+00A0>?","3.50%"
"B1","PA14_38580<U+00A0>?","3.50%"
"B1","PA14_38580<U+00A0>?","3.50%"
"B1","PA14_38580<U+00A0>?","3.40%"
"B1","PA14_38580<U+00A0>?","3.30%"
"B1","PA14_38580<U+00A0>?","3.30%"
"B1","PA14_38580<U+00A0>?","3.40%"
"B1","PA14_38580<U+00A0>?","3.50%"
"B1","PA14_38580<U+00A0>?","3.40%"
"B2","PA14_38580<U+00A0>?","1"
"B2","PA14_38690<U+00A0>?","0.034"
"B2","PA14_38740<U+00A0>?","0.308"
"B2","PA14_38740<U+00A0>?","0.308"
"B2","PA14_38740<U+00A0>?","0.308"
"B2","PA14_38930<U+00A0>?","0.294"
"B2","PA14_38930<U+00A0>?","0.294"
"B2","PA14_38930<U+00A0>?","0.294"
"B2","PA14_38930<U+00A0>?","0.294"
"B2","PA14_38970<U+00A0>?","0.016"
"B2","PA14_39250<U+00A0>?","0.283"
"B2","PA14_39250<U+00A0>?","0.283"
"B2","PA14_39250<U+00A0>?","0.283"
"B1","PA14_39360<U+00A0>?","2.80%"
"B2","PA14_39610<U+00A0>?","0.496"
"B2","PA14_39610<U+00A0>?","0.496"
"B2","PA14_39770<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40020<U+00A0>?","1"
"B2","PA14_40040<U+00A0>?","0.173"
"B2","PA14_40040<U+00A0>?","0.173"
"B1","PA14_40300<U+00A0>?","3.60%"
"B2","PA14_40350<U+00A0>?","0.021"
"B2","PA14_40620<U+00A0>?","0.041"
"B2","PA14_40620<U+00A0>?","0.041"
"B2","PA14_40620<U+00A0>?","0.041"
"B1","PA14_40800<U+00A0>?","3.50%"
"B2","PA14_41150<U+00A0>?","1"
"B2","PA14_41150<U+00A0>?","1"
"B2","PA14_41150<U+00A0>?","1"
"B2","PA14_41150<U+00A0>?","1"
"B1","PA14_41730<U+00A0>?","94.20%"
"B2","PA14_42140<U+00A0>?","0.052"
"B2","PA14_42140<U+00A0>?","0.052"
"B2","PA14_42140<U+00A0>?","0.052"
"B1","PA14_42160<U+00A0>?","4.20%"
"B1","PA14_42670<U+00A0>?","2.80%"
"B1","PA14_42940<U+00A0>?","2.10%"
"B2","PA14_43080<U+00A0>?","0.156"
"B2","PA14_43080<U+00A0>?","0.156"
"B2","PA14_43080<U+00A0>?","0.156"
"B2","PA14_43080<U+00A0>?","0.156"
"B1","PA14_43150<U+00A0>?","3.80%"
"B1","PA14_43520<U+00A0>?","3.40%"
"B2","PA14_43570<U+00A0>?","1"
"B1","PA14_43610<U+00A0>?","6.30%"
"B1","PA14_43660<U+00A0>?","2.50%"
"B1","PA14_43660<U+00A0>?","2.60%"
"B1","PA14_44160<U+00A0>?","8.90%"
"B2","PA14_44190<U+00A0>?","1"
"B1","PA14_44260<U+00A0>?","2.10%"
"B2","PA14_44340<U+00A0>?","0.235"
"B2","PA14_44340<U+00A0>?","0.235"
"B2","PA14_44340<U+00A0>?","0.235"
"B2","PA14_44340<U+00A0>?","0.235"
"B2","PA14_44360<U+00A0>?","0.087"
"B2","PA14_44360<U+00A0>?","0.087"
"B1","PA14_44440<U+00A0>?","16.70%"
"B1","PA14_44480<U+00A0>?","12.20%"
"B1","PA14_44540<U+00A0>?","3.00%"
"B2","PA14_44960<U+00A0>?","0.015"
"B2","PA14_45190<U+00A0>?","0.062"
"B2","PA14_45190<U+00A0>?","0.061"
"B2","PA14_45190<U+00A0>?","0.052"
"B2","PA14_45190<U+00A0>?","0.062"
"B2","PA14_45190<U+00A0>?","0.06"
"B2","PA14_45190<U+00A0>?","0.057"
"B2","PA14_45190<U+00A0>?","0.057"
"B2","PA14_45190<U+00A0>?","0.057"
"B2","PA14_45190<U+00A0>?","0.057"
"B1","PA14_45210<U+00A0>?","3.80%"
"B2","PA14_45480<U+00A0>?","0.019"
"B2","PA14_45510<U+00A0>?","0.039"
"B2","PA14_45510<U+00A0>?","0.04"
"B2","PA14_45510<U+00A0>?","0.039"
"B1","PA14_45890<U+00A0>?","3.10%"
"B1","PA14_45890<U+00A0>?","3.10%"
"B1","PA14_45890<U+00A0>?","3.00%"
"B1","PA14_45890<U+00A0>?","3.00%"
"B1","PA14_45890<U+00A0>?","3.20%"
"B1","PA14_45890<U+00A0>?","3.20%"
"B1","PA14_45890<U+00A0>?","3.30%"
"B2","PA14_46300<U+00A0>?","0.041"
"B2","PA14_46300<U+00A0>?","0.041"
"B1","PA14_46360<U+00A0>?","2.50%"
"B1","PA14_46460<U+00A0>?","4.50%"
"B2","PA14_46660<U+00A0>?","0.104"
"B2","PA14_46660<U+00A0>?","0.104"
"B2","PA14_46660<U+00A0>?","0.104"
"B1","PA14_46700<U+00A0>?","82.30%"
"B1","PA14_46710<U+00A0>?","9.60%"
"B2","PA14_46750<U+00A0>?","0.018"
"B2","PA14_46760<U+00A0>?","0.028"
"B2","PA14_46760<U+00A0>?","0.028"
"B2","PA14_46850<U+00A0>?","0.243"
"B2","PA14_46850<U+00A0>?","0.243"
"B2","PA14_46850<U+00A0>?","0.243"
"B2","PA14_46850<U+00A0>?","0.243"
"B2","PA14_46850<U+00A0>?","0.243"
"B1","PA14_47640<U+00A0>?","3.50%"
"B1","PA14_47810<U+00A0>?","2.10%"
"B2","PA14_47890<U+00A0>?","0.069"
"B2","PA14_47890<U+00A0>?","0.069"
"B2","PA14_47890<U+00A0>?","0.077"
"B2","PA14_47890<U+00A0>?","0.069"
"B2","PA14_47890<U+00A0>?","0.069"
"B2","PA14_47890<U+00A0>?","0.077"
"B2","PA14_48030<U+00A0>?","0.034"
"B1","PA14_48160<U+00A0>?","93.30%"
"B1","PA14_48210<U+00A0>?","88.70%"
"B2","PA14_48320<U+00A0>?","0.066"
"B2","PA14_48320<U+00A0>?","0.066"
"B1","PA14_48470<U+00A0>?","3.10%"
"B1","PA14_48470<U+00A0>?","2.50%"
"B2","PA14_48470<U+00A0>?","0.064"
"B2","PA14_48470<U+00A0>?","0.064"
"B2","PA14_48470<U+00A0>?","0.074"
"B2","PA14_48470<U+00A0>?","0.064"
"B2","PA14_48470<U+00A0>?","0.074"
"B1","PA14_48520<U+00A0>?","2.10%"
"B1","PA14_48630<U+00A0>?","3.70%"
"B1","PA14_48630<U+00A0>?","4.00%"
"B1","PA14_48630<U+00A0>?","4.00%"
"B1","PA14_48630<U+00A0>?","4.10%"
"B1","PA14_48630<U+00A0>?","4.00%"
"B1","PA14_48630<U+00A0>?","4.20%"
"B1","PA14_48880<U+00A0>?","2.40%"
"B2","PA14_48910<U+00A0>?","0.033"
"B2","PA14_48910<U+00A0>?","0.033"
"B2","PA14_49160<U+00A0>?","0.029"
"B1","PA14_49620<U+00A0>?","2.40%"
"B2","PA14_49620<U+00A0>?","0.265"
"B2","PA14_49620<U+00A0>?","0.265"
"B2","PA14_49620<U+00A0>?","0.265"
"B2","PA14_49620<U+00A0>?","0.265"
"B1","PA14_49680<U+00A0>?","2.60%"
"B1","PA14_49890<U+00A0>?","2.90%"
"B1","PA14_49900<U+00A0>?","12.80%"
"B2","PA14_50300<U+00A0>?","0.043"
"B2","PA14_50570<U+00A0>?","0.278"
"B2","PA14_50570<U+00A0>?","0.278"
"B2","PA14_50570<U+00A0>?","0.278"
"B1","PA14_50600<U+00A0>?","3.40%"
"B1","PA14_50600<U+00A0>?","3.00%"
"B1","PA14_50600<U+00A0>?","3.00%"
"B1","PA14_50600<U+00A0>?","3.20%"
"B1","PA14_50650<U+00A0>?","96.20%"
"B1","PA14_50710<U+00A0>?","3.40%"
"B2","PA14_50760<U+00A0>?","0.018"
"B2","PA14_51000<U+00A0>?","0.28"
"B2","PA14_51000<U+00A0>?","0.28"
"B2","PA14_51000<U+00A0>?","0.28"
"B1","PA14_51050<U+00A0>?","13.40%"
"B1","PA14_51550<U+00A0>?","1.80%"
"B2","PA14_51650<U+00A0>?","0.252"
"B2","PA14_51650<U+00A0>?","0.252"
"B2","PA14_51650<U+00A0>?","0.252"
"B2","PA14_51650<U+00A0>?","0.252"
"B2","PA14_51650<U+00A0>?","0.252"
"B2","PA14_51690<U+00A0>?","0.173"
"B2","PA14_51690<U+00A0>?","0.173"
"B2","PA14_51690<U+00A0>?","0.173"
"B2","PA14_51690<U+00A0>?","0.173"
"B1","PA14_52250<U+00A0>?","81.00%"
"B1","PA14_52260<U+00A0>?","4.70%"
"B1","PA14_52260<U+00A0>?","84.80%"
"B2","PA14_52260<U+00A0>?","0.223"
"B2","PA14_52260<U+00A0>?","0.223"
"B2","PA14_52260<U+00A0>?","0.223"
"B2","PA14_52260<U+00A0>?","0.223"
"B1","PA14_52760<U+00A0>?","79.20%"
"B2","PA14_52810<U+00A0>?","0.039"
"B2","PA14_52810<U+00A0>?","0.039"
"B2","PA14_53110<U+00A0>?","1"
"B2","PA14_53110<U+00A0>?","1"
"B2","PA14_53340<U+00A0>?","0.036"
"B2","PA14_53670<U+00A0>?","1"
"B1","PA14_53730<U+00A0>?","2.50%"
"B1","PA14_53730<U+00A0>?","2.40%"
"B2","PA14_54750<U+00A0>?","0.024"
"B2","PA14_54820<U+00A0>?","0.013"
"B2","PA14_54890<U+00A0>?","0.409"
"B2","PA14_54890<U+00A0>?","0.409"
"B2","PA14_54890<U+00A0>?","0.409"
"B2","PA14_54930<U+00A0>?","0.067"
"B2","PA14_54930<U+00A0>?","0.055"
"B2","PA14_54930<U+00A0>?","0.067"
"B2","PA14_55020<U+00A0>?","0.388"
"B2","PA14_55020<U+00A0>?","0.388"
"B2","PA14_55020<U+00A0>?","0.388"
"B1","PA14_55200<U+00A0>?","3.90%"
"B1","PA14_55200<U+00A0>?","3.10%"
"B1","PA14_55200<U+00A0>?","3.10%"
"B1","PA14_55200<U+00A0>?","3.00%"
"B1","PA14_55200<U+00A0>?","3.00%"
"B1","PA14_55200<U+00A0>?","3.10%"
"B2","PA14_55200<U+00A0>?","0.035"
"B2","PA14_55300<U+00A0>?","0.033"
"B1","PA14_55320<U+00A0>?","3.00%"
"B2","PA14_55430<U+00A0>?","0.025"
"B1","PA14_55470<U+00A0>?","4.60%"
"B1","PA14_55470<U+00A0>?","4.60%"
"B1","PA14_55470<U+00A0>?","4.60%"
"B2","PA14_55470<U+00A0>?","0.036"
"B2","PA14_55470<U+00A0>?","0.037"
"B2","PA14_55470<U+00A0>?","0.037"
"B2","PA14_55470<U+00A0>?","0.03"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55600<U+00A0>?","1"
"B2","PA14_55770<U+00A0>?","0.724"
"B2","PA14_55770<U+00A0>?","0.238"
"B2","PA14_55770<U+00A0>?","0.13"
"B2","PA14_55770<U+00A0>?","0.724"
"B2","PA14_55770<U+00A0>?","0.238"
"B2","PA14_55770<U+00A0>?","0.13"
"B2","PA14_55770<U+00A0>?","0.724"
"B2","PA14_55770<U+00A0>?","0.238"
"B2","PA14_55770<U+00A0>?","0.13"
"B2","PA14_55770<U+00A0>?","0.724"
"B2","PA14_55770<U+00A0>?","0.238"
"B2","PA14_55770<U+00A0>?","0.13"
"B1","PA14_55920<U+00A0>?","16.30%"
"B2","PA14_55980<U+00A0>?","1"
"B2","PA14_56050<U+00A0>?","0.14"
"B1","PA14_56250<U+00A0>?","4.40%"
"B2","PA14_56480<U+00A0>?","0.036"
"B2","PA14_56480<U+00A0>?","0.036"
"B2","PA14_56640<U+00A0>?","0.12"
"B2","PA14_56640<U+00A0>?","0.12"
"B2","PA14_56840<U+00A0>?","0.061"
"B2","PA14_56840<U+00A0>?","0.054"
"B2","PA14_56890<U+00A0>?","1"
"B2","PA14_56890<U+00A0>?","1"
"B1","PA14_57470<U+00A0>?","77.20%"
"B2","PA14_57540<U+00A0>?","0.034"
"B2","PA14_57540<U+00A0>?","0.04"
"B2","PA14_58090<U+00A0>?","0.022"
"B2","PA14_58240<U+00A0>?","0.017"
"B1","PA14_58250<U+00A0>?","93.80%"
"B1","PA14_58250<U+00A0>?","4.80%"
"B2","PA14_58350<U+00A0>?","0.025"
"B2","PA14_58690<U+00A0>?","1"
"B2","PA14_58690<U+00A0>?","1"
"B2","PA14_58690<U+00A0>?","1"
"B2","PA14_58690<U+00A0>?","1"
"B1","PA14_58960<U+00A0>?","10.40%"
"B2","PA14_58990<U+00A0>?","1"
"B2","PA14_58990<U+00A0>?","1"
"B2","PA14_58990<U+00A0>?","1"
"B2","PA14_58990<U+00A0>?","1"
"B2","PA14_59530<U+00A0>?","0.769"
"B2","PA14_59530<U+00A0>?","0.769"
"B2","PA14_59530<U+00A0>?","0.769"
"B2","PA14_59530<U+00A0>?","0.769"
"B1","PA14_59610<U+00A0>?","1.10%"
"B1","PA14_59800<U+00A0>?","2.10%"
"B2","PA14_59800<U+00A0>?","0.282"
"B2","PA14_59800<U+00A0>?","0.282"
"B2","PA14_59800<U+00A0>?","0.282"
"B2","PA14_59960<U+00A0>?","0.056"
"B2","PA14_59960<U+00A0>?","0.055"
"B2","PA14_59960<U+00A0>?","0.056"
"B2","PA14_59960<U+00A0>?","0.055"
"B2","PA14_59960<U+00A0>?","0.056"
"B2","PA14_59960<U+00A0>?","0.055"
"B2","PA14_60140<U+00A0>?","1"
"B2","PA14_60550<U+00A0>?","0.017"
"B1","PA14_60690<U+00A0>?","4.70%"
"B1","PA14_60790<U+00A0>?","4.00%"
"B2","PA14_60960<U+00A0>?","0.409"
"B2","PA14_60960<U+00A0>?","0.409"
"B2","PA14_60960<U+00A0>?","0.409"
"B1","PA14_61150<U+00A0>?","2.90%"
"B1","PA14_61200<U+00A0>?","2.80%"
"B1","PA14_61200<U+00A0>?","2.60%"
"B1","PA14_61200<U+00A0>?","2.70%"
"B1","PA14_61200<U+00A0>?","1.80%"
"B1","PA14_61200<U+00A0>?","1.90%"
"B1","PA14_61200<U+00A0>?","36.90%"
"B2","PA14_61200<U+00A0>?","0.151"
"B2","PA14_61200<U+00A0>?","0.291"
"B2","PA14_61200<U+00A0>?","0.405"
"B2","PA14_61200<U+00A0>?","0.41"
"B2","PA14_61200<U+00A0>?","0.128"
"B2","PA14_61200<U+00A0>?","0.151"
"B2","PA14_61200<U+00A0>?","0.291"
"B2","PA14_61200<U+00A0>?","0.41"
"B2","PA14_61200<U+00A0>?","0.014"
"B2","PA14_61200<U+00A0>?","0.021"
"B2","PA14_61200<U+00A0>?","0.291"
"B2","PA14_61200<U+00A0>?","0.41"
"B2","PA14_61200<U+00A0>?","0.014"
"B2","PA14_61200<U+00A0>?","0.021"
"B2","PA14_61200<U+00A0>?","0.015"
"B2","PA14_61200<U+00A0>?","0.151"
"B2","PA14_61200<U+00A0>?","0.405"
"B2","PA14_61200<U+00A0>?","0.41"
"B2","PA14_61200<U+00A0>?","0.014"
"B2","PA14_61200<U+00A0>?","0.015"
"B2","PA14_61200<U+00A0>?","0.151"
"B2","PA14_61200<U+00A0>?","0.405"
"B2","PA14_61200<U+00A0>?","0.038"
"B2","PA14_61200<U+00A0>?","0.128"
"B2","PA14_61200<U+00A0>?","0.151"
"B2","PA14_61200<U+00A0>?","0.291"
"B2","PA14_61200<U+00A0>?","0.405"
"B2","PA14_61820<U+00A0>?","0.016"
"B2","PA14_61990<U+00A0>?","1"
"B2","PA14_61990<U+00A0>?","1"
"B2","PA14_62020<U+00A0>?","0.285"
"B2","PA14_62020<U+00A0>?","0.285"
"B2","PA14_62020<U+00A0>?","0.285"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B1","PA14_62190<U+00A0>?","3.80%"
"B2","PA14_62190<U+00A0>?","0.024"
"B2","PA14_62190<U+00A0>?","0.024"
"B2","PA14_62190<U+00A0>?","0.024"
"B1","PA14_62230<U+00A0>?","3.00%"
"B1","PA14_62230<U+00A0>?","2.90%"
"B1","PA14_62230<U+00A0>?","9.20%"
"B2","PA14_62260<U+00A0>?","0.245"
"B2","PA14_62260<U+00A0>?","0.245"
"B2","PA14_62260<U+00A0>?","0.245"
"B2","PA14_62350<U+00A0>?","0.28"
"B2","PA14_62350<U+00A0>?","0.28"
"B2","PA14_62350<U+00A0>?","0.28"
"B1","PA14_62660<U+00A0>?","9.30%"
"B2","PA14_63070<U+00A0>?","0.027"
"B2","PA14_63230<U+00A0>?","0.194"
"B2","PA14_63230<U+00A0>?","0.194"
"B2","PA14_63230<U+00A0>?","0.194"
"B2","PA14_63480<U+00A0>?","0.027"
"B2","PA14_63750<U+00A0>?","0.024"
"B1","PA14_63940<U+00A0>?","1.10%"
"B1","PA14_63940<U+00A0>?","2.20%"
"B1","PA14_63940<U+00A0>?","2.20%"
"B1","PA14_64030<U+00A0>?","2.10%"
"B1","PA14_64030<U+00A0>?","8.00%"
"B2","PA14_64060<U+00A0>?","0.019"
"B2","PA14_64060<U+00A0>?","0.02"
"B2","PA14_64310<U+00A0>?","0.014"
"B2","PA14_64440<U+00A0>?","0.034"
"B2","PA14_64620<U+00A0>?","1"
"B2","PA14_64620<U+00A0>?","1"
"B2","PA14_64790<U+00A0>?","0.078"
"B2","PA14_64790<U+00A0>?","0.078"
"B2","PA14_64790<U+00A0>?","0.078"
"B2","PA14_65190<U+00A0>?","1"
"B2","PA14_65760<U+00A0>?","0.02"
"B2","PA14_65760<U+00A0>?","0.02"
"B2","PA14_65760<U+00A0>?","0.019"
"B2","PA14_65760<U+00A0>?","0.019"
"B1","PA14_65860<U+00A0>?","3.90%"
"B2","PA14_65860<U+00A0>?","1"
"B2","PA14_65880<U+00A0>?","0.323"
"B2","PA14_65880<U+00A0>?","0.323"
"B2","PA14_65880<U+00A0>?","0.323"
"B2","PA14_65940<U+00A0>?","1"
"B2","PA14_65940<U+00A0>?","1"
"B2","PA14_65940<U+00A0>?","1"
"B2","PA14_65940<U+00A0>?","1"
"B1","PA14_66000<U+00A0>?","2.90%"
"B1","PA14_66000<U+00A0>?","5.70%"
"B1","PA14_66000<U+00A0>?","4.80%"
"B2","PA14_66000<U+00A0>?","0.061"
"B2","PA14_66000<U+00A0>?","0.059"
"B2","PA14_66000<U+00A0>?","0.061"
"B2","PA14_66000<U+00A0>?","0.059"
"B2","PA14_66000<U+00A0>?","0.061"
"B2","PA14_66000<U+00A0>?","0.059"
"B1","PA14_66190<U+00A0>?","3.40%"
"B1","PA14_66380<U+00A0>?","93.30%"
"B2","PA14_66400<U+00A0>?","0.033"
"B2","PA14_66400<U+00A0>?","0.033"
"B2","PA14_66400<U+00A0>?","0.033"
"B1","PA14_66410<U+00A0>?","2.00%"
"B2","PA14_66850<U+00A0>?","0.022"
"B2","PA14_67230<U+00A0>?","0.036"
"B2","PA14_67230<U+00A0>?","0.036"
"B1","PA14_67530<U+00A0>?","100%"
"B2","PA14_67530<U+00A0>?","0.361"
"B2","PA14_67530<U+00A0>?","0.361"
"B2","PA14_67550<U+00A0>?","0.067"
"B1","PA14_67790<U+00A0>?","3.60%"
"B1","PA14_67940<U+00A0>?","3.30%"
"B1","PA14_67940<U+00A0>?","3.40%"
"B1","PA14_67940<U+00A0>?","3.40%"
"B1","PA14_68060<U+00A0>?","90.10%"
"B2","PA14_68100<U+00A0>?","1"
"B2","PA14_68230<U+00A0>?","0.325"
"B2","PA14_68230<U+00A0>?","0.325"
"B2","PA14_68230<U+00A0>?","0.325"
"B1","PA14_68250<U+00A0>?","2.90%"
"B1","PA14_68250<U+00A0>?","2.90%"
"B1","PA14_68250<U+00A0>?","2.90%"
"B1","PA14_68250<U+00A0>?","2.80%"
"B1","PA14_68250<U+00A0>?","2.80%"
"B1","PA14_68250<U+00A0>?","2.90%"
"B1","PA14_68250<U+00A0>?","2.90%"
"B1","PA14_68250<U+00A0>?","3.00%"
"B2","PA14_68250<U+00A0>?","0.039"
"B1","PA14_68530<U+00A0>?","3.60%"
"B2","PA14_69250<U+00A0>?","0.021"
"B1","PA14_69300<U+00A0>?","2.10%"
"B1","PA14_69300<U+00A0>?","2.80%"
"B2","PA14_69300<U+00A0>?","0.074"
"B2","PA14_69300<U+00A0>?","0.074"
"B2","PA14_69300<U+00A0>?","0.074"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69520<U+00A0>?","0.321"
"B2","PA14_69740<U+00A0>?","0.036"
"B2","PA14_69760<U+00A0>?","0.05"
"B2","PA14_69760<U+00A0>?","0.05"
"B2","PA14_69760<U+00A0>?","0.05"
"B2","PA14_69760<U+00A0>?","0.05"
"B2","PA14_69950<U+00A0>?","0.009"
"B1","PA14_69980<U+00A0>?","94.90%"
"B1","PA14_71140<U+00A0>?","5.10%"
"B2","PA14_71140<U+00A0>?","0.035"
"B2","PA14_71140<U+00A0>?","0.035"
"B2","PA14_71190<U+00A0>?","0.016"
"B1","PA14_71280<U+00A0>?","2.10%"
"B2","PA14_71280<U+00A0>?","0.013"
"B1","PA14_71740<U+00A0>?","13.50%"
"B1","PA14_71750<U+00A0>?","2.40%"
"B1","PA14_71750<U+00A0>?","94.20%"
"B2","PA14_71750<U+00A0>?","0.14"
"B2","PA14_71750<U+00A0>?","0.14"
"B2","PA14_71750<U+00A0>?","0.14"
"B2","PA14_71750<U+00A0>?","0.14"
"B2","PA14_71850<U+00A0>?","0.423"
"B2","PA14_71850<U+00A0>?","0.423"
"B2","PA14_72020<U+00A0>?","0.235"
"B2","PA14_72020<U+00A0>?","0.235"
"B2","PA14_72020<U+00A0>?","0.235"
"B2","PA14_72020<U+00A0>?","0.235"
"B2","PA14_72020<U+00A0>?","0.235"
"B2","PA14_72140<U+00A0>?","0.038"
"B2","PA14_72140<U+00A0>?","0.038"
"B1","PA14_72320<U+00A0>?","81.20%"
"B1","PA14_72410<U+00A0>?","1.90%"
