"population","gene","prop"
"BYS2-C03","YMR124W",0.73
"RMS1-G02","YMR124W",0.95
"BYS2-D07","YMR210W",0.18
"BYB2-F09","YMR259C",0.22
"RMS1-E09","YMR317W",1
"BYS1-D08","YNL190W",0.04
"RMS1-D12","YNL190W",1
"BYS2-E04","YNL207W",0.99
"BYS1-G01","YNR066C",0.33
"RMS1-E09","YOL019W",0.41
"RMB2-B10","YOL036W",0.72
"RMB2-B10","YOL087C",0.27
"BYS2-C03","YOL162W",1
"RMS1-D12","YOR093C",0.07
"BYS2-E03","YOR114W",0.26
"RMS1-E09","YOR228C",1
"RMS1-E09","YOR338W",0.5
"RMB2-D08","YOR389W",0.39
"BYB2-E05","YPK1",0.35
"BYB2-F10","YPL277C",0.28
"BYS1-A09","YPR015C",0.02
"RMB2-F01","YPR1",0.16
"BYS2-E03","YPR117W",0.33
"BYB1-G07","YPR196W",0.06
"RMB1-A02","YSP2",0.02
"BYS1-E03","YTA12",0.15
"BYB1-G07","YUR1",0.98
"BYB2-F09","YUR1",0.18
"BYS1-A09","YUR1",0.01
"BYS1-D08","YUR1",1
"BYS1-G01","YUR1",0.34
"BYS1-G02","YUR1",1
"BYS2-D07","YUR1",1
"BYS2-E04","YUR1",1
"RMB2-B10","YUR1",0.06
"RMS1-G02","YUR1",0.92
"BYS2-D06","ZRG8",0.98
"BYB1-H06","ZRT2",0.99
"RMB2-F01","ZWF1",1
