B2,waaA ?,coding (260?323/1278 nt),#N/A,#N/A,#N/A,#N/A,0.016,#N/A
B2,amiA ?,coding (275/1194 nt),#N/A,#N/A,#N/A,#N/A,0.011,#N/A
B2,htrB ?,Y152C (TAC?TGC) ,#N/A,#N/A,0.022,0.081,#N/A,0.046
B2,PA14_27050 ?,R413C (CGC?TGC) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.043
B2,lpxC ?,V222A (GTG?GCG) ,#N/A,#N/A,0.016,0.19,#N/A,0.055
B2,mltB1 ?,coding (1013?1015/1104 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.019
B2,mreB ?,T55A (ACC?GCC) ,#N/A,#N/A,0.836,0.512,0.83,0.472
B2,mrcB ?,coding (588?590/2325 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.035
B2,mpl ?,coding (111/1356 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,PA14_22520 ?,coding (158/1056 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_29400 ?,D779G (GAC?GGC) ,#N/A,#N/A,0.028,#N/A,#N/A,#N/A
B2,ftsI ?,T379A (ACG?GCG) ,#N/A,#N/A,0.015,#N/A,#N/A,#N/A
B2,PA14_29400 ?,A1054A (GCG?GCA) ,#N/A,#N/A,#N/A,0.02,#N/A,#N/A
B2,PA14_29400 ?,Q1055H (CAA?CAC) ,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_29400 ?,C1056S (TGC?AGC)  ‡,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_29400 ?,C1056F (TGC?TTC)  ‡,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,PA14_29400 ?,C1056C (TGC?TGT)  ‡,#N/A,#N/A,#N/A,0.021,#N/A,#N/A
B2,pslI ?,coding (535/1104 nt),#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,pslI ?,coding (560?571/1104 nt),#N/A,#N/A,#N/A,#N/A,0.019,#N/A
B2,algF ?,coding (234/651 nt),#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,alg44 ?,I177T (ATC?ACC) ,#N/A,#N/A,0.015,#N/A,#N/A,#N/A
B2,algG ?,V442A (GTG?GCG) ,#N/A,#N/A,#N/A,0.019,#N/A,#N/A
B2,algA ?,coding (953?964/1446 nt),#N/A,#N/A,#N/A,#N/A,0.015,#N/A
B2,atsA ? / ? PA14_02330,intergenic,1,1,1,1,1,1
B2,atsA ? / ? PA14_02330,intergenic,1,1,1,1,1,1
B2,pgl ?,D65E (GAT?GAG) ,1,1,1,1,1,1
B2,pgl ?,Q66P (CAG?CCG) ,1,1,1,1,1,1
B2,pgl ?,V67L (GTG?CTG) ,1,1,1,1,1,1
B2,PA14_27755 ?,T115T (ACC?ACG) ,1,1,1,1,1,1
B2,PA14_27755 ?,K125E (AAG?GAG) ,1,1,1,1,1,1
B2,cpo ? / ? PA14_29030,intergenic,0.014,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_37070 ?,P193P (CCG?CCT) ,0.032,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_38210 ?,coding (290?292/675 nt),0.033,#N/A,#N/A,#N/A,#N/A,#N/A
B2,phaC1 ?,P426A (CCC?GCC) ,1,1,1,1,1,1
B2,ssuD ?,N106S (AAC?AGC) ,#N/A,0.092,#N/A,#N/A,#N/A,#N/A
B2,hcnA ?,N23D (AAT?GAT) ,#N/A,0.066,#N/A,#N/A,#N/A,#N/A
B2,ureD ?,L207M (CTG?ATG)  ‡,#N/A,0.054,#N/A,#N/A,#N/A,#N/A
B2,ureD ?,L207R (CTG?CGG)  ‡,#N/A,0.052,#N/A,#N/A,#N/A,#N/A
B2,PA14_10640 ?,P65A (CCC?GCC) ,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,glnD ? / ? map,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,glnD ? / ? map,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,glnD ? / ? map,intergenic,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_19190 ?,coding (446/1695 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,mqoA ?,coding (1215/1572 nt),#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,cpg2 ?,coding (4?77/1239 nt),#N/A,#N/A,0.036,#N/A,#N/A,#N/A
B2,cpo ? / ? PA14_29030,intergenic,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,PA14_32650 ?,D123Y (GAC?TAC) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_40040 ?,A56G (GCC?GGC) ,#N/A,#N/A,0.029,#N/A,#N/A,#N/A
B2,PA14_40040 ?,L195Q (CTG?CAG) ,#N/A,#N/A,0.021,#N/A,#N/A,#N/A
B2,PA14_41560 ?,coding (2704/2727 nt),#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,ppsA ? / ? PA14_41680,intergenic,#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,ppsA ? / ? PA14_41680,intergenic,#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,gcl ?,F215V (TTC?GTC) ,#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,gcl ?,A217D (GCC?GAC) ,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,ggt ?,A100A (GCC?GCA) ,#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,maeB ?,A139T (GCT?ACT) ,#N/A,#N/A,0.021,#N/A,#N/A,#N/A
B2,phaC1 ?,coding (608/1680 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,phaF ?,G88G (GGC?GGT) ,#N/A,#N/A,0.009,#N/A,#N/A,#N/A
B2,hemC ?,S3F (TCC?TTC) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_04150 ?,G58R (GGG?AGG) ,#N/A,#N/A,#N/A,0.022,#N/A,#N/A
B2,PA14_04150 ?,L59L (CTG?CTC) ,#N/A,#N/A,#N/A,0.022,#N/A,#N/A
B2,PA14_04150 ?,L61P (CTG?CCG) ,#N/A,#N/A,#N/A,0.023,#N/A,#N/A
B2,PA14_28280 ?,R165R (CGG?CGA) ,#N/A,#N/A,#N/A,0.05,#N/A,#N/A
B2,PA14_34750 ?,coding (315/888 nt),#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,nasA ?,A195A (GCG?GCA) ,#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,PA14_43530 ?,R196C (CGC?TGC) ,#N/A,#N/A,#N/A,0.043,#N/A,#N/A
B2,gpsA ? / ? PA14_43650,intergenic,#N/A,#N/A,#N/A,0.025,#N/A,#N/A
B2,acsA ?,V519M (GTG?ATG) ,#N/A,#N/A,#N/A,0.027,0.039,#N/A
B2,ureC ? / ? PA14_64400,intergenic,#N/A,#N/A,#N/A,0.042,0.047,#N/A
B2,glnD ?,coding (2699?2701/2703 nt),#N/A,#N/A,#N/A,#N/A,0.011,#N/A
B2,PA14_40040 ?,coding (1419/2430 nt),#N/A,#N/A,#N/A,#N/A,0.173,0.368
B2,panE ?,L59Q (CTG?CAG) ,#N/A,#N/A,#N/A,#N/A,0.025,#N/A
B2,acsA ?,V519M (GTG?ATG) ,#N/A,#N/A,#N/A,0.027,0.039,#N/A
B2,ureC ? / ? PA14_64400,intergenic,#N/A,#N/A,#N/A,0.042,0.047,#N/A
B2,glmS ?,coding (1240?1242/1836 nt),#N/A,#N/A,#N/A,#N/A,0.062,#N/A
B2,pchA ?,coding (954/1431 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.041
B2,PA14_40040 ?,coding (1419/2430 nt),#N/A,#N/A,#N/A,#N/A,0.173,0.368
B2,nasA ?,coding (178?249/1212 nt),#N/A,#N/A,#N/A,#N/A,#N/A,0.025
B2,phaC2 ?,A295A (GCC?GCA) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.086
B2,phaC2 ?,C296G (TGC?GGC) ,#N/A,#N/A,#N/A,#N/A,#N/A,0.085
B2,cynS ?,I38L (ATC?CTC) ,1,1,1,1,1,1
B2,cynS ?,T41T (ACA?ACC) ,1,1,1,1,1,1
B2,cynS ?,L42F (TTA?TTC) ,1,1,1,1,1,1
B2,cynS ?,M47L (ATG?CTG) ,1,1,1,1,1,1
B2,cynS ?,F48L (TTC?CTC) ,1,1,1,1,1,1
B2,cynS ?,M67L (ATG?CTG) ,1,1,1,1,1,1
B2,PA14_64450 ?,L386Q (CTG?CAG) ,#N/A,0.043,#N/A,#N/A,#N/A,#N/A
B2,PA14_28920 ?,A233G (GCC?GGC) ,#N/A,#N/A,0.011,0.042,#N/A,#N/A
B2,PA14_28920 ?,A231G (GCC?GGC) ,#N/A,#N/A,0.009,0.042,#N/A,#N/A
B2,PA14_50590 ?,P242T (CCG?ACG) ,#N/A,#N/A,0.04,#N/A,#N/A,0.055
B2,PA14_50590 ?,C11R (TGC?CGC)  ‡,#N/A,#N/A,0.025,#N/A,#N/A,#N/A
B2,PA14_50590 ?,A10A (GCG?GCA)  ‡,#N/A,#N/A,0.024,#N/A,#N/A,#N/A
B2,dipZ ?,coding (1001/1776 nt),#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_64450 ? / ? PA14_64460,intergenic,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_64450 ? / ? PA14_64460,intergenic,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_28920 ?,E625E (GAA?GAG) ,#N/A,#N/A,#N/A,0.06,#N/A,#N/A
B2,PA14_28920 ?,A233G (GCC?GGC) ,#N/A,#N/A,0.011,0.042,#N/A,#N/A
B2,PA14_28920 ?,L232Q (CTG?CAG) ,#N/A,#N/A,#N/A,0.042,#N/A,#N/A
B2,PA14_28920 ?,A231G (GCC?GGC) ,#N/A,#N/A,0.009,0.042,#N/A,#N/A
B2,clpB ? / ? PA14_60200,intergenic,#N/A,#N/A,#N/A,0.013,#N/A,#N/A
B2,dnaJ ? / ? dnaK,intergenic,#N/A,#N/A,#N/A,0.032,#N/A,#N/A
B2,dnaJ ? / ? dnaK,intergenic,#N/A,#N/A,#N/A,0.032,#N/A,#N/A
B2,PA14_64450 ?,coding (42/1266 nt),#N/A,#N/A,#N/A,0.011,#N/A,#N/A
B2,hslU ?,E248G (GAG?GGG) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,hslO ?,S84S (AGC?AGT) ,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_50590 ?,P242T (CCG?ACG) ,#N/A,#N/A,0.04,#N/A,#N/A,0.055
B2,PA14_05430 ?,L97P (CTG?CCG)  ‡,0.041,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_05430 ?,L97L (CTG?CTA)  ‡,0.041,0.028,#N/A,#N/A,#N/A,#N/A
B2,PA14_05430 ?,L97L (CTG?CTA) ,0.041,0.028,#N/A,#N/A,#N/A,#N/A
B2,pctA ?,coding (1815/1890 nt),#N/A,0.066,#N/A,#N/A,#N/A,#N/A
B2,chpA ?,coding (3734/7431 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_39560 ? / ? PA14_39570,intergenic,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_39560 ? / ? PA14_39570,intergenic,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_43710 ?,coding (1186/1626 nt),#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,PA14_45510 ?,P39P (CCT?CCA) ,#N/A,#N/A,0.012,#N/A,0.039,#N/A
B2,PA14_55750 ?,V310V (GTG?GTC) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,V310E (GTG?GAG)  ‡,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,Q309H (CAA?CAC)  ‡,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,Q309L (CAA?CTA) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,E308V (GAG?GTG) ,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,E308* (GAG?TAG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,PA14_55750 ?,V307D (GTC?GAC)  ‡,#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,PA14_55750 ?,V307L (GTC?CTC) ,#N/A,#N/A,0.015,#N/A,#N/A,#N/A
B2,motA ?,coding (126/852 nt),#N/A,#N/A,0.081,0.332,0.176,0.333
B2,PA14_02220 ?,A665V (GCG?GTG) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,A665P (GCG?CCG)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,M664T (ATG?ACG)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,M664L (ATG?CTG)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,G663G (GGC?GGG)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,G663V (GGC?GTC)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,G663S (GGC?AGC)  ‡,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,S662T (AGC?ACC)  ‡,#N/A,#N/A,#N/A,0.014,#N/A,#N/A
B2,PA14_02220 ?,S662G (AGC?GGC) ,#N/A,#N/A,#N/A,0.018,#N/A,#N/A
B2,PA14_02220 ?,T162A (ACC?GCC)  ‡,#N/A,#N/A,#N/A,0.026,0.029,#N/A
B2,PA14_02220 ?,A161A (GCG?GCC)  ‡,#N/A,#N/A,#N/A,0.022,0.029,#N/A
B2,PA14_02220 ?,A161V (GCG?GTG)  ‡,#N/A,#N/A,#N/A,0.02,0.028,#N/A
B2,PA14_02220 ?,T31T (ACC?ACG) ,#N/A,#N/A,#N/A,0.025,0.024,#N/A
B2,PA14_02220 ?,T31I (ACC?ATC)  ‡,#N/A,#N/A,#N/A,0.025,0.024,#N/A
B2,PA14_02220 ?,T31P (ACC?CCC)  ‡,#N/A,#N/A,#N/A,0.025,0.023,#N/A
B2,PA14_02220 ?,D30E (GAC?GAG)  ‡,#N/A,#N/A,#N/A,0.024,0.023,#N/A
B2,PA14_02220 ?,L29V (CTC?GTC)  ‡,#N/A,#N/A,#N/A,0.024,0.018,#N/A
B2,PA14_02220 ?,Q28H (CAG?CAT)  ‡,#N/A,#N/A,#N/A,0.023,0.018,#N/A
B2,PA14_02220 ?,Q28R (CAG?CGG)  ‡,#N/A,#N/A,#N/A,0.023,#N/A,#N/A
B2,PA14_02220 ?,Q28E (CAG?GAG) ,#N/A,#N/A,#N/A,0.023,0.018,#N/A
B2,PA14_29800 ?,T44T (ACC?ACT) ,#N/A,#N/A,#N/A,0.083,#N/A,#N/A
B2,PA14_43220 ?,V335L (GTG?CTG)  ‡,#N/A,#N/A,#N/A,0.032,#N/A,#N/A
B2,PA14_43220 ?,G334G (GGT?GGC)  ‡,#N/A,#N/A,#N/A,0.032,#N/A,#N/A
B2,PA14_43220 ?,G334R (GGT?CGT)  ‡,#N/A,#N/A,#N/A,0.032,#N/A,#N/A
B2,PA14_43220 ?,M333I (ATG?ATT)  ‡,#N/A,#N/A,#N/A,0.033,#N/A,#N/A
B2,PA14_43220 ?,M333K (ATG?AAG)  ‡,#N/A,#N/A,#N/A,0.03,#N/A,#N/A
B2,PA14_43220 ?,M333L (ATG?CTG)  ‡,#N/A,#N/A,#N/A,0.03,#N/A,#N/A
B2,PA14_43220 ?,A332A (GCG?GCC)  ‡,#N/A,#N/A,#N/A,0.031,#N/A,#N/A
B2,PA14_43220 ?,A332T (GCG?ACG)  ‡,#N/A,#N/A,#N/A,0.03,#N/A,#N/A
B2,PA14_43220 ?,Q331H (CAG?CAC)  ‡,#N/A,#N/A,#N/A,0.03,#N/A,#N/A
B2,PA14_61300 ?,coding (1654/2139 nt),#N/A,#N/A,#N/A,0.015,#N/A,#N/A
B2,motA ?,coding (126/852 nt),#N/A,#N/A,0.081,0.332,0.176,0.333
B2,PA14_02220 ?,A161A (GCG?GCC)  ‡,#N/A,#N/A,#N/A,0.022,0.029,#N/A
B2,PA14_02220 ?,A161V (GCG?GTG)  ‡,#N/A,#N/A,#N/A,0.02,0.028,#N/A
B2,PA14_02220 ?,T31T (ACC?ACG) ,#N/A,#N/A,#N/A,0.025,0.024,#N/A
B2,PA14_02220 ?,T31I (ACC?ATC)  ‡,#N/A,#N/A,#N/A,0.025,0.024,#N/A
B2,PA14_02220 ?,T31P (ACC?CCC)  ‡,#N/A,#N/A,#N/A,0.025,0.023,#N/A
B2,chpA ?,coding (5756?5758/7431 nt),#N/A,#N/A,#N/A,#N/A,0.014,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.033,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_29800 ? / ? PA14_29820,intergenic,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,aer ?,Q430L (CAG?CTG) ,#N/A,#N/A,#N/A,#N/A,0.069,#N/A
B2,aer ? / ? PA14_44311,intergenic,#N/A,#N/A,#N/A,#N/A,0.045,#N/A
B2,aer ? / ? PA14_44311,intergenic,#N/A,#N/A,#N/A,#N/A,0.035,#N/A
B2,PA14_45510 ?,L49R (CTG?CGG) ,#N/A,#N/A,#N/A,#N/A,0.04,#N/A
B2,PA14_45510 ?,P39P (CCT?CCA) ,#N/A,#N/A,0.012,#N/A,0.039,#N/A
B2,PA14_48030 ?,K533K (AAG?AAA) ,#N/A,#N/A,#N/A,#N/A,0.034,#N/A
B2,PA14_64060 ?,coding (971/1974 nt),#N/A,#N/A,#N/A,#N/A,0.019,#N/A
B2,PA14_64060 ?,coding (973/1974 nt),#N/A,#N/A,#N/A,#N/A,0.02,#N/A
B2,motA ?,coding (126/852 nt),#N/A,#N/A,0.081,0.332,0.176,0.333
B2,wspD ?,S99G (AGC?GGC) ,#N/A,#N/A,0.151,0.447,0.696,0.449
B2,wspD ?,S99G (AGC?GGC) ,#N/A,#N/A,0.151,0.447,0.696,0.449
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.017,#N/A,#N/A
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,wspR ? / ? PA14_16510,intergenic,#N/A,#N/A,#N/A,0.016,#N/A,#N/A
B2,wspD ?,S99G (AGC?GGC) ,#N/A,#N/A,0.151,0.447,0.696,0.449
B2,ssb ?,coding (31?33/498 nt),0.014,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_12630 ?,coding (205/2493 nt),1,1,1,#N/A,1,1
B2,PA14_12630 ?,G76R (GGG?CGG) ,1,1,1,1,1,1
B2,PA14_12630 ?,E80E (GAA?GAG) ,1,1,1,1,1,1
B2,mutS ?,T112P (ACC?CCC) ,0.315,1,0.021,#N/A,1,1
B2,PA14_21690 ?,coding (1231/4347 nt),0.017,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_21690 ?,A502G (GCC?GGC) ,1,1,1,1,1,1
B2,mfd ?,R121C (CGC?TGC) ,0.034,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_58070 ?,coding (357?362/1443 nt),0.021,#N/A,#N/A,#N/A,#N/A,#N/A
B2,PA14_60140 ?,coding (774/921 nt),1,1,1,1,1,1
B2,recN ?,D51A (GAC?GCC)  ‡,0.037,#N/A,#N/A,#N/A,#N/A,#N/A
B2,recN ?,D51D (GAC?GAT)  ‡,0.038,#N/A,#N/A,#N/A,#N/A,#N/A
B2,recN ?,S52G (AGC?GGC)  ‡,0.035,#N/A,#N/A,#N/A,#N/A,#N/A
B2,recN ?,S52I (AGC?ATC)  ‡,0.04,#N/A,#N/A,#N/A,#N/A,#N/A
B2,polA ?,coding (1049?1051/2742 nt),0.021,#N/A,#N/A,#N/A,#N/A,#N/A
B2,mutS ?,T112P (ACC?CCC) ,0.315,1,0.021,#N/A,1,1
B2,uvrB ?,A151E (GCG?GAG) ,#N/A,0.02,#N/A,#N/A,#N/A,#N/A
B2,recB ?,L901Q (CTG?CAG) ,#N/A,0.04,#N/A,0.031,#N/A,#N/A
B2,mutY ? / ? PA14_68000,intergenic,#N/A,0.057,#N/A,#N/A,#N/A,#N/A
B2,mutY ? / ? PA14_68000,intergenic,#N/A,0.052,#N/A,#N/A,#N/A,#N/A
B2,dnaG ?,G147D (GGC?GAC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,G147R (GGC?CGC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,K146N (AAG?AAT)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,K146M (AAG?ATG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,K146E (AAG?GAG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,L145L (CTG?CTA)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,L145V (CTG?GTG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,Y144* (TAC?TAG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,Y144H (TAC?CAC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,N143N (AAC?AAT)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,N143I (AAC?ATC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,N143H (AAC?CAC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,V142V (GTG?GTC)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,dnaG ?,V142A (GTG?GCG)  ‡,#N/A,#N/A,0.013,#N/A,#N/A,#N/A
B2,ssb ? / ? pchA,intergenic,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,xseA ?,coding (50/1380 nt),#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,recJ ? / ? lasB,intergenic,#N/A,#N/A,0.011,0.029,#N/A,#N/A
B2,recJ ? / ? lasB,intergenic,#N/A,#N/A,0.011,0.029,#N/A,#N/A
B2,dnaE ?,coding (2638/3522 nt),#N/A,#N/A,0.006,#N/A,#N/A,#N/A
B2,mutS ?,coding (335/2568 nt),#N/A,#N/A,0.016,#N/A,#N/A,#N/A
B2,mutS ?,coding (334/2568 nt),0.315,1,0.021,#N/A,1,1
B2,hrpA ?,coding (3607/3981 nt),#N/A,#N/A,0.007,#N/A,#N/A,#N/A
B2,PA14_21690 ?,A243A (GCC?GCA) ,#N/A,#N/A,0.019,#N/A,#N/A,#N/A
B2,PA14_21690 ?,C244G (TGC?GGC) ,#N/A,#N/A,0.02,#N/A,#N/A,#N/A
B2,PA14_23100 ?,*146Y (TAA?TAT) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_23100 ?,*146L (TAA?TTA)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_23100 ?,*146K (TAA?AAA)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_23100 ?,E145D (GAA?GAT)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,PA14_23100 ?,E145V (GAA?GTA)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,holB ?,R92G (CGC?GGC)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,holB ?,R92P (CGC?CCC)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,holB ?,R92R (CGC?CGG)  ‡,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,endA ? / ? PA14_28580,intergenic,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,ada ? / ? PA14_37200,intergenic,#N/A,#N/A,0.017,#N/A,#N/A,#N/A
B2,ada ? / ? PA14_37200,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,ada ? / ? PA14_37200,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,ada ? / ? PA14_37200,intergenic,#N/A,#N/A,0.014,#N/A,#N/A,#N/A
B2,PA14_40350 ?,R308R (CGC?CGG) ,#N/A,#N/A,0.018,#N/A,#N/A,#N/A
B2,PA14_40350 ?,A307A (GCC?GCG) ,#N/A,#N/A,0.017,#N/A,#N/A,#N/A
B2,ligA ?,coding (997/2385 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,PA14_46270 ?,L120R (CTG?CGG) ,#N/A,#N/A,0.01,0.033,#N/A,#N/A
B2,PA14_46270 ?,L120M (CTG?ATG) ,#N/A,#N/A,0.01,0.032,#N/A,#N/A
B2,recO ?,coding (676/702 nt),#N/A,#N/A,0.008,#N/A,#N/A,#N/A
B2,recB ?,coding (782/3738 nt),#N/A,#N/A,0.012,#N/A,#N/A,#N/A
B2,recB ?,E259D (GAA?GAC) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,recB ?,L258L (CTG?CTC) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,recB ?,L258L (CTG?TTG) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,recB ?,E257Q (GAA?CAA) ,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
B2,recB ?,V256F (GTC?TTC) ,#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,recB ?,coding (762/3738 nt),#N/A,#N/A,0.011,#N/A,#N/A,#N/A
B2,recC ?,V432A (GTC?GCC) ,#N/A,#N/A,0.017,0.055,0.034,#N/A
B2,mutL ?,V216A (GTC?GCC)  ‡,#N/A,#N/A,0.027,#N/A,#N/A,#N/A
B2,mutL ?,V216L (GTC?CTC)  ‡,#N/A,#N/A,0.029,#N/A,#N/A,#N/A
B2,mutL ?,R215R (CGG?CGA)  ‡,#N/A,#N/A,0.029,#N/A,#N/A,#N/A
B2,parC ?,A702V (GCC?GTC) ,#N/A,#N/A,0.019,#N/A,#N/A,#N/A
B2,mutY ?,A276E (GCG?GAG) ,#N/A,#N/A,0.01,#N/A,#N/A,#N/A
