YMR102C,BYS1-D07,0.05,0.13,0.16,0.15,0.21,0.23,0.15,0.22,0.21,0.24,0.33
intergenic,BYS1-D07,0,0,0,0.02,0.09,0.06,0.03,0.03,0.1,0.2,0.13
ACC1,BYS1-D07,0.01,0,0,0,0.07,0.09,0.05,0.01,0.13,0.23,0.07
VTC3,BYS1-D07,0.11,0.18,0.64,0.77,0.89,0.82,0.84,0.73,0.75,0.68,0.52
intergenic,BYS1-D08,0,0.03,0.06,0.08,0.08,0.11,0,0,0,0,0
intergenic,BYS1-D08,0,0,0,0,0,0.02,0.13,0.11,0.09,0.38,0.81
RXT2,BYS1-D08,0.04,0.49,0.99,0.99,1,1,1,1,1,1,1
MUD1,BYS1-D08,0,0.03,0.05,0.06,0.06,0.22,0.25,0.48,0.36,0.45,0.75
IRA1,BYS1-D08,0,0,0,0,0,0,0,0,0.12,0.4,0.84
IRA1,BYS1-D08,0,0,0,0,0.04,0.03,0.2,0.37,0.41,0.32,0.1
GCN2,BYS1-D08,0,0.02,0.01,0.07,0.04,0.22,0.41,0.46,0.42,0.67,0.86
TFB3,BYS1-D08,0,0,0.02,0.03,0,0.06,0.15,0.49,0.68,0.19,0.13
BRR2,BYS1-D08,0,0,0,0,0,0.04,0.03,0.24,0.38,0.18,0.05
intergenic,BYS1-D08,0,0,0,0,0,0,0,0.01,0,0.09,0.29
intergenic,BYS1-D08,0,0.09,0.19,0.25,0.29,0.51,0.88,0.94,1,1,0.95
ROG3,BYS1-D08,0,0,0,0,0,0,0.02,0.08,0.1,0.14,0
DSD1,BYS1-D08,0,0.04,0.03,0.06,0.11,0.06,0.03,0.04,0,0,0
MPT5,BYS1-D08,0,0,0,0,0.05,0.13,0.46,0.57,0.46,0.68,0.98
CPD1,BYS1-D08,0,0,0,0,0,0.02,0.1,0.11,0.19,0.39,0.78
PXR1,BYS1-D08,0,0.01,0,0,0,0.02,0.08,0.09,0.11,0.07,0
YUR1,BYS1-D08,0.03,0.48,1,1,1,0.95,1,1,1,1,1
IML2,BYS1-D08,0,0,0,0.02,0.01,0.14,0.29,0.47,0.48,0.56,0.88
ECM27,BYS1-D08,0,0,0,0,0,0,0,0,0.07,0.29,0.84
TOR2,BYS1-D08,0,0,0,0,0.01,0,0,0.09,0.11,0.09,0.02
intergenic,BYS1-D08,0,0,0,0.01,0,0.03,0.26,0.18,0.22,0.45,0.88
intergenic,BYS1-D08,0,0,0,0.02,0,0.03,0.3,0.46,0.52,0.28,0.1
ERB1,BYS1-D08,0,0,0,0,0,0,0,0,0,0.36,0.68
intergenic,BYS1-D08,0,0,0,0,0,0.1,0.14,0.16,0.18,0.28,0.91
intergenic,BYS1-D08,0,0,0,0,0,0.09,0.2,0.25,0.22,0.43,0.65
intergenic,BYS1-D08,0,0,0,0.03,0.05,0.08,0.43,0.46,0.41,0.71,0.91
intergenic,BYS1-D08,0,0,0,0,0,0,0,0,0.07,0.24,0.73
YNL190W,BYS1-D08,0,0.01,0,0.02,0.01,0.12,0.25,0.23,0.56,0.37,0.04
RPO31,BYS1-D08,0,0.07,0.04,0.05,0.04,0.06,0.17,0.37,0.42,0.23,0.04
STE4,BYS1-D08,0,0,0,0.02,0.03,0.17,0.44,0.59,0.33,0.52,0.91
intergenic,BYS1-D08,0,0.09,0.08,0.01,0.04,0.11,0.06,0.43,0.43,0.3,0.07
intergenic,BYS1-D08,0.03,0.36,0.95,1,1,1,1,1,0.98,1,1
BOI1,BYS1-E03,0,0,0,0.01,0.04,0.12,0.46,0.97,0.99,1,1
intergenic,BYS1-E03,0.01,0,0.01,0,0,0,0.01,0.19,0.2,0.14,0.13
IRA1,BYS1-E03,0,0.37,0.71,0.56,0.95,0.98,1,0.99,1,1,1
CTR86,BYS1-E03,0,0.01,0,0,0,0.01,0.05,0.19,0.2,0.26,0.49
intergenic,BYS1-E03,0,0,0,0.01,0,0.01,0,0.12,0.05,0.08,0.02
TAF12,BYS1-E03,0.02,0,0.01,0,0,0.03,0.16,0.12,0.12,0.12,0.22
intergenic,BYS1-E03,0,0,0,0,0,0,0.08,0.16,0.39,0.27,0.47
SAY1,BYS1-E03,0,0,0,0,0.02,0.08,0.38,0.96,0.98,1,1
ERG11,BYS1-E03,0,0,0.07,0.37,0.96,1,1,1,1,1,1
intergenic,BYS1-E03,0,0.18,0.35,0.51,0.95,1,1,1,0.99,1,1
ECM25,BYS1-E03,0.01,0,0,0.2,0.36,0.45,0.53,0.92,1,1,1
HOC1,BYS1-E03,0,0,0.24,0.34,0.05,0.01,0,0,0,0,0
RCN1,BYS1-E03,0,0,0,0,0,0,0.16,0.27,0.33,0.32,0.17
DBR1,BYS1-E03,0,0,0,0.26,0.79,0.93,0.95,1,1,0.99,0.99
CUE2,BYS1-E03,0,0,0,0,0.03,0.1,0.08,0.25,0.45,0.43,0.58
intergenic,BYS1-E03,0,0,0,0,0.02,0,0.09,0.26,0.39,0.32,0.12
CSF1,BYS1-E03,0.01,0.01,0,0,0,0.03,0.07,0.25,0.4,0.41,0.39
ALT1,BYS1-E03,0,0,0.02,0,0,0,0.01,0.08,0.1,0.15,0.25
YTA12,BYS1-E03,0,0,0,0,0,0.02,0.11,0.28,0.24,0.3,0.15
YMR102C,BYS1-E03,0,0.01,0,0.28,0.79,0.9,0.98,1,1,0.99,0.98
DIA1,BYS1-E03,0,0.01,0,0,0.01,0,0.05,0.14,0.09,0.04,0.06
MRPL10,BYS1-E03,0,0.45,0.49,0.6,0.97,0.98,1,1,1,1,1
HMI1,BYS1-E03,0,0,0,0.23,0.38,0.36,0.62,0.97,1,1,1
HAL9,BYS1-E03,0,0,0,0,0,0,0.04,0.23,0.22,0.42,0.53
AUS1,BYS1-E03,0,0,0,0,0,0,0,0.04,0.11,0.18,0.25
intergenic,BYS1-E03,0,0,0,0.3,0.88,0.9,0.98,1,0.99,0.99,1
intergenic,BYS1-E03,0,0,0,0.04,0.05,0,0.15,0.26,0.31,0.15,0.18
GAL4,BYS1-E03,0,0,0.01,0.01,0,0,0.08,0.04,0.1,0.07,0.03
NOG1,BYS1-E03,0.02,0.15,0.13,0.1,0,0,0.01,0,0,0,0
intergenic,BYS1-F05,0,0,0,0.23,0.14,0.22,0.11,0.04,0,0.01,0.01
intergenic,BYS1-F05,0,0,0,0,0,0,0.01,0.01,0.04,0.06,0.15
FEN2,BYS1-F05,0,0.01,0.13,0.18,0.22,0.22,0.12,0.03,0.01,0.02,0
CDC39,BYS1-F05,0,0.01,0,0,0,0.04,0.04,0.06,0.04,0.12,0.04
SVF1,BYS1-F05,0,0,0,0,0.12,0.07,0.06,0.03,0.01,0.02,0
RPT3,BYS1-F05,0,0,0,0,0.01,0,0,0.01,0.06,0.06,0.1
ARO80,BYS1-F05,0.01,0,0,0,0,0.01,0,0.01,0.02,0.19,0.25
intergenic,BYS1-F05,0,0,0,0.01,0,0.03,0.12,0.07,0.05,0.07,0.01
intergenic,BYS1-F05,0.01,0.02,0.06,0.14,0.35,0.4,0.81,0.82,0.98,1,1
ACA1,BYS1-F05,0,0,0,0.01,0.01,0.12,0.13,0.1,0.11,0.17,0.1
PRS2,BYS1-F05,0,0,0,0,0,0.03,0.03,0.05,0.11,0.07,0.07
intergenic,BYS1-F05,0,0,0.01,0,0.13,0.12,0.19,0.22,0.26,0.27,0.27
NUP57,BYS1-F05,0,0,0,0,0.01,0.02,0.09,0.11,0.05,0.03,0.05
intergenic,BYS1-F05,0,0,0,0.03,0.08,0.13,0.19,0.38,0.28,0.33,0.26
FYV8,BYS1-F05,0,0,0,0,0.01,0,0.01,0,0,0.05,0.12
YGR237C,BYS1-F05,0,0,0.01,0,0.01,0.03,0.08,0.03,0.07,0.1,0.22
DUR3,BYS1-F05,0,0,0,0,0,0.03,0.05,0.06,0.12,0.24,0.29
STE12,BYS1-F05,0,0.02,0.11,0.15,0.12,0.06,0.04,0,0.01,0,0.01
MET18,BYS1-F05,0,0,0,0,0,0,0,0,0.02,0.05,0.1
intergenic,BYS1-F05,0,0,0,0.01,0.01,0.04,0.16,0.12,0.09,0.07,0.09
SLM1,BYS1-F05,0,0.02,0.15,0.16,0.15,0.03,0,0.01,0.01,0,0
MSL1,BYS1-F05,0.42,0.96,1,1,1,1,1,1,1,0.99,1
intergenic,BYS1-F05,0,0,0,0,0,0.01,0.01,0.05,0.12,0.11,0.04
URA2,BYS1-F05,0.01,0,0.02,0.02,0.05,0.02,0.11,0.08,0.18,0.18,0.25
SET4,BYS1-F05,0,0.03,0.05,0.18,0.33,0.55,0.7,0.84,0.99,0.98,1
HAP4,BYS1-F05,0,0,0,0,0.01,0.04,0.08,0.09,0.08,0.06,0.13
TTI1,BYS1-F05,0,0.11,0.38,0.69,0.53,0.38,0.12,0.09,0.05,0,0
RIC1,BYS1-F05,0.02,0,0,0,0,0.01,0.01,0.04,0.02,0.15,0.33
KIN2,BYS1-F05,0.09,0.11,0.06,0.03,0.03,0,0.01,0.01,0.01,0,0
YLR177W,BYS1-F05,0,0,0,0,0.01,0.01,0.06,0.04,0.06,0.14,0.24
UTP13,BYS1-F05,0,0,0,0,0.01,0,0.06,0.07,0.11,0.04,0.02
SFH1,BYS1-F05,0.13,0.29,0.12,0.06,0,0,0.01,0,0,0,0
VID22,BYS1-F05,0,0.1,0.36,0.66,0.54,0.38,0.16,0.08,0.02,0.03,0
NAM7,BYS1-F05,0,0,0,0,0,0.03,0.05,0.03,0.08,0.11,0.05
intergenic,BYS1-F05,0,0.13,0.49,0.88,0.91,0.98,0.97,0.97,0.99,0.98,1
intergenic,BYS1-F05,0,0,0,0.02,0.04,0.1,0.14,0.17,0.16,0.19,0.19
SKM1,BYS1-F05,0,0,0,0.02,0.05,0.08,0.09,0.09,0.1,0.18,0.32
CRT10,BYS1-F05,0,0,0,0,0.02,0.07,0.16,0.11,0.12,0.14,0.27
PDR5,BYS1-F05,0.4,0.96,1,1,1,0.99,1,0.99,1,1,1
STE4,BYS1-F05,0.01,0.1,0.46,0.87,0.97,0.99,1,0.97,1,1,1
intergenic,BYS1-F05,0.02,0.01,0.01,0,0.02,0.06,0.07,0.05,0.12,0.02,0.02
GPB1,BYS1-F05,0,0,0,0,0,0,0,0.05,0.05,0.17,0.27
RPA135,BYS1-F05,0,0,0,0,0,0.01,0.09,0.13,0.09,0.21,0.14
GPB2,BYS1-G01,0.02,0.15,0.51,0.54,0.33,0.2,0.11,0.18,0.28,0.26,0.42
CDC19,BYS1-G01,0.04,0.12,0,0,0,0,0,0,0,0,0
PMT2,BYS1-G01,0,0,0.01,0,0.01,0.01,0.01,0.09,0.29,0.26,0.47
ILS1,BYS1-G01,0,0,0,0.03,0.06,0.18,0.18,0.12,0.04,0.02,0
intergenic,BYS1-G01,0,0,0.02,0.05,0.27,0.22,0.26,0.21,0.1,0.33,0.31
intergenic,BYS1-G01,0,0,0,0,0,0,0,0.02,0.2,0.2,0.39
GIP1,BYS1-G01,0,0.01,0.14,0.3,0.41,0.64,0.74,0.56,0.53,0.54,0.32
YBR139W,BYS1-G01,0,0,0,0,0,0,0,0.04,0.05,0.06,0.2
IRA1,BYS1-G01,0.01,0,0.02,0,0.01,0,0.02,0.02,0.29,0.22,0.6
ROT2,BYS1-G01,0,0.01,0.19,0.38,0.54,0.52,0.79,0.67,0.41,0.52,0.38
LUC7,BYS1-G01,0,0,0,0,0,0.01,0.01,0.02,0.05,0.18,0.08
intergenic,BYS1-G01,0,0.01,0.1,0.35,0.51,0.64,0.73,0.74,0.42,0.68,0.38
YDR524C-B,BYS1-G01,0.04,0.16,0.45,0.51,0.37,0.19,0.05,0.18,0.36,0.31,0.53
PMI40,BYS1-G01,0.12,0.29,0.24,0.08,0.02,0,0.01,0,0,0,0
KEG1,BYS1-G01,0,0,0.03,0.02,0.03,0.05,0.11,0.15,0.14,0.18,0.06
RAD2,BYS1-G01,0,0,0,0.01,0.02,0.01,0.01,0.16,0.28,0.26,0.48
RPL16A,BYS1-G01,0,0,0,0,0,0,0.01,0,0.09,0.14,0.09
YUR1,BYS1-G01,0,0,0.14,0.23,0.4,0.65,0.7,0.61,0.4,0.48,0.34
intergenic,BYS1-G01,0,0.01,0.16,0.45,0.53,0.73,0.66,0.66,0.41,0.52,0.4
intergenic,BYS1-G01,0,0,0,0,0,0,0,0.08,0.26,0.31,0.45
MDN1,BYS1-G01,0,0,0,0,0.11,0.06,0.06,0.09,0,0.02,0.01
NNT1,BYS1-G01,0,0,0.01,0.03,0.01,0.07,0.02,0.13,0.41,0.26,0.49
intergenic,BYS1-G01,0,0,0.11,0.24,0.51,0.53,0.62,0.67,0.3,0.48,0.41
intergenic,BYS1-G01,0,0,0,0.01,0.06,0.11,0.1,0.14,0.11,0.09,0.09
intergenic,BYS1-G01,0,0.03,0.24,0.33,0.42,0.7,0.76,0.73,0.44,0.55,0.36
YNR066C,BYS1-G01,0,0.01,0.24,0.3,0.6,0.68,0.81,0.61,0.42,0.49,0.33
ITR2,BYS1-G01,0,0.05,0,0.01,0.04,0.12,0.14,0.09,0.26,0.24,0.15
CIN2,BYS1-G01,0,0,0.01,0.02,0.09,0.13,0.13,0.12,0.09,0.12,0.09
SEC18,BYS1-G02,0,0,0.06,0.15,0.17,0.2,0.05,0.02,0,0,0
DOA4,BYS1-G02,0,0,0.02,0.05,0.1,0.17,0.72,0.95,0.99,1,1
MSN5,BYS1-G02,0,0,0,0,0,0.01,0.13,0.13,0.21,0.17,0.22
intergenic,BYS1-G02,0,0,0.01,0.01,0.04,0.27,0.77,0.96,1,0.99,0.99
DOT6,BYS1-G02,0,0,0,0.05,0.13,0.13,0.02,0.01,0,0,0.01
ERG1,BYS1-G02,0,0,0,0,0.01,0.07,0.18,0.24,0.34,0.36,0.39
DIE2,BYS1-G02,0,0,0,0.01,0.01,0.08,0.27,0.36,0.34,0.44,0.38
YIL151C,BYS1-G02,0.01,0,0,0.06,0.13,0.15,0.06,0,0,0.01,0
YUR1,BYS1-G02,0,0,0,0,0.01,0.29,0.82,0.97,1,0.99,1
RPS21B,BYS1-G02,0,0.02,0.11,0.21,0.38,0.44,0.17,0.03,0.01,0.02,0
YKL222C,BYS1-G02,0,0,0,0,0,0,0.04,0.05,0.12,0.1,0.11
intergenic,BYS1-G02,0,0,0.03,0,0.05,0.26,0.88,0.95,1,0.99,1
UBR2,BYS1-G02,0,0.01,0.1,0.26,0.43,0.42,0.13,0,0,0,0
STE11,BYS1-G02,0,0.03,0.04,0.16,0.22,0.15,0.1,0,0,0,0
intergenic,BYS1-G02,0.02,0,0.01,0.03,0.03,0.26,0.85,0.98,1,0.99,1
RAS2,BYS1-G02,0,0.01,0.09,0.29,0.44,0.32,0.11,0,0,0,0
RPO31,BYS1-G02,0,0.02,0.07,0.16,0.42,0.41,0.1,0.01,0,0.01,0
PNO1,BYS1-G02,0,0,0,0,0,0.05,0.25,0.32,0.39,0.3,0.37
TIF3,BYS1-G02,0,0,0,0.02,0.04,0.15,0.68,0.99,0.95,1,1
intergenic,BYS2-A11,0,0,0,0,0,0.02,0.24,0.26,0.4,0.39,0.34
AIM2,BYS2-A11,0,0,0,0.16,0.25,0.31,0.31,0.29,0.24,0,0
DRS2,BYS2-A11,0,0.01,0.04,0.22,0.26,0.33,0.16,0.09,0.01,0,0
ECM21,BYS2-A11,0.01,0.01,0.01,0,0,0.01,0,0,0.07,0.26,0.86
PTC3,BYS2-A11,0,0.03,0.2,1,0.95,0.99,1,1,1,0.98,1
intergenic,BYS2-A11,0,0.01,0.01,0.01,0.02,0.02,0.01,0.07,0.11,0.04,0.02
REI1,BYS2-A11,0,0,0.03,0.13,0.56,0.36,0.08,0,0,0,0.01
intergenic,BYS2-A11,0,0,0,0.08,0.11,0.22,0.06,0,0.04,0,0
POL3,BYS2-A11,0,0,0.02,0.16,0.59,0.29,0.08,0,0,0.01,0
LCB2,BYS2-A11,0,0.07,0.31,0.97,1,1,1,1,1,1,1
SED1,BYS2-A11,0,0.02,0.04,0.19,0.19,0.46,0.1,0.11,0.04,0.01,0
TAF12,BYS2-A11,0.01,0,0,0,0,0,0.44,0.79,1,1,1
CDC37,BYS2-A11,0,0,0,0,0,0,0,0.24,0.32,0.37,0.77
intergenic,BYS2-A11,0,0.06,0.24,0.98,1,1,0.99,1,1,1,1
intergenic,BYS2-A11,0.11,0.07,0.07,0,0,0,0,0,0,0,0
FAR7,BYS2-A11,0,0,0,0,0.29,0.22,0.02,0,0,0.01,0
intergenic,BYS2-A11,0.03,0,0,0,0,0,0.1,0.45,0.27,0.12,0.05
YHR033W,BYS2-A11,0.02,0.08,0.26,1,0.99,0.99,0.99,1,0.99,1,0.99
intergenic,BYS2-A11,0.1,0.13,0.14,0,0,0,0,0,0,0,0
HXT5,BYS2-A11,0,0,0,0,0,0,0.29,0.35,0.59,0.8,0.95
intergenic,BYS2-A11,0,0.01,0,0,0,0,0,0,0,0.1,0.71
ASK1,BYS2-A11,0,0.01,0.01,0.05,0.01,0.13,0.1,0.05,0.03,0,0
NUP133,BYS2-A11,0,0,0.01,0.21,0.01,0.04,0.49,0.85,0.99,1,0.99
ACE2,BYS2-A11,0.94,0.91,1,1,1,1,1,0.97,1,1,1
YLR253W,BYS2-A11,0,0,0.1,0.24,0.03,0.17,0.54,0.94,0.99,0.99,1
RPS1A,BYS2-A11,0,0.01,0,0,0.01,0,0,0,0.16,0.08,0
NDC1,BYS2-A11,0,0,0,0,0.01,0,0,0,0.06,0.35,0
IRA2,BYS2-A11,0,0.04,0.23,1,1,1,1,1,1,1,1
MKK1,BYS2-A11,0,0,0,0,0,0.05,0.53,0.79,0.93,1,1
YTA6,BYS2-A11,0.01,0.11,0.22,0,0,0,0,0,0,0,0
ACS1,BYS2-B09,0,0,0.03,0.06,0.03,0.15,0.14,0,0,0,0
intergenic,BYS2-B09,0.01,0,0,0.11,0.22,0.18,0.08,0.06,0,0,0
PMT1,BYS2-B09,0,0,0,0,0,0.06,0.61,0.58,0.99,0.91,1
intergenic,BYS2-B09,0,0,0,0,0.05,0.07,0.48,0.58,1,1,1
intergenic,BYS2-B09,0.01,0,0,0,0,0.09,0.2,0,0,0,0.01
ANP1,BYS2-B09,0,0,0,0.02,0,0.13,0.54,0.49,1,0.92,1
intergenic,BYS2-B09,0,0,0.02,0.08,0.05,0.25,0.77,0.76,1,0.97,1
YPT1,BYS2-B09,0,0,0,0.02,0.13,0.15,0.02,0.03,0,0.02,0
intergenic,BYS2-B09,0,0,0.01,0.01,0,0,0,0.01,0,0.03,0.1
intergenic,BYS2-B09,0.01,0,0,0,0,0.12,0.25,0,0,0,0
CCT2,BYS2-B09,0,0,0,0,0,0,0,0,0.03,0.07,0.16
OPT1,BYS2-B09,0,0,0,0,0,0.03,0.38,0.36,0.69,0.65,0.51
intergenic,BYS2-B09,0.01,0,0,0,0.01,0.02,0.17,0.06,0.33,0.13,0.33
BCK1,BYS2-B09,0.01,0.01,0,0,0,0,0,0,0,0.08,0.31
intergenic,BYS2-B09,0.02,0.04,0.24,0.06,0.04,0.01,0,0.01,0,0,0.01
HSL1,BYS2-B09,0,0.06,0.18,0.71,0.88,0.95,1,0.82,0.99,1,0.98
intergenic,BYS2-B09,0,0,0,0,0.16,0.08,0.06,0.03,0.01,0,0
YEH1,BYS2-B09,0.01,0,0,0,0,0,0.07,0.04,0.27,0.09,0.1
DRS1,BYS2-B09,0,0,0.16,0.06,0.13,0.07,0,0.01,0,0,0
ATP10,BYS2-B09,0.01,0,0,0.05,0.06,0.23,0.73,0.88,1,1,0.98
SKI2,BYS2-B09,0,0,0,0,0.01,0,0,0.03,0.06,0.06,0.13
intergenic,BYS2-B09,0.01,0.01,0.04,0.04,0.02,0.19,0.71,0.84,1,0.99,0.99
STO1,BYS2-B09,0,0,0.01,0,0,0,0,0,0,0.01,0.14
RPT5,BYS2-B09,0,0,0.01,0.06,0.02,0.15,0.53,0.38,1,0.89,0.99
intergenic,BYS2-B09,0,0,0,0.01,0.01,0,0.16,0.17,0.15,0.24,0.29
intergenic,BYS2-B09,0,0,0.01,0,0.05,0.02,0.14,0.24,0,0,0
HFI1,BYS2-B09,0,0,0.01,0.05,0.1,0.07,0,0,0,0,0
DBF20,BYS2-B09,0,0,0.01,0,0,0,0.07,0.02,0.07,0.07,0.26
intergenic,BYS2-B09,0,0,0,0,0,0,0.36,0.33,0.77,0.75,0.51
YAT1,BYS2-C01,0.05,0.04,0.79,0.75,0.93,0.97,1,1,1,1,1
intergenic,BYS2-C01,0,0,0,0,0,0,0,0,0,0.02,0.14
SYP1,BYS2-C01,0.01,0.01,0,0,0,0,0.03,0.07,0.14,0.49,0.76
TAF2,BYS2-C01,0,0,0,0,0,0,0.03,0.03,0.16,0.42,0.76
intergenic,BYS2-C01,0.03,0.01,0,0,0,0,0.04,0.17,0,0,0
FIN1,BYS2-C01,0,0.01,0,0,0,0,0.09,0.05,0.12,0.64,0.85
AHA1,BYS2-C01,0,0,0,0,0,0,0.04,0.06,0.27,0.38,0.69
intergenic,BYS2-C01,0,0,0,0,0,0,0,0,0.12,0.52,0.75
intergenic,BYS2-C01,0,0.01,0,0,0,0,0,0,0.03,0.12,0.04
YGL114W,BYS2-C01,0,0,0.03,0.02,0.03,0.1,0.2,0.3,0.14,0.18,0
RRD1,BYS2-C01,0,0.05,0.78,0.86,0.98,1,1,1,0.99,1,1
intergenic,BYS2-C01,0,0,0,0,0,0.15,0.14,0.05,0.06,0.02,0.05
KRE9,BYS2-C01,0,0.03,0.76,0.78,0.96,0.98,0.97,1,1,1,1
SMC3,BYS2-C01,0,0.01,0,0.03,0.06,0.12,0.06,0.11,0.12,0,0.03
intergenic,BYS2-C01,0,0,0.02,0.03,0.02,0.04,0.12,0.12,0.06,0.02,0
STE11,BYS2-C01,0,0,0,0,0,0.02,0.01,0.05,0.1,0.54,0.77
PDR5,BYS2-C01,0,0.03,0.76,0.7,0.91,1,1,1,1,1,1
intergenic,BYS2-C01,0,0.03,0.69,0.84,0.93,1,0.93,0.95,1,1,1
SPS4,BYS2-C01,0,0,0,0,0,0,0.02,0.02,0.1,0.22,0.64
CIN1,BYS2-C01,0.01,0,0,0,0,0,0.07,0.16,0.02,0.03,0
intergenic,BYS2-C01,0.02,0.02,0.02,0.01,0.03,0.03,0.04,0.05,0.16,0.5,0.64
intergenic,BYS2-C03,0,0.01,0,0,0,0,0.09,0.08,0.74,0.91,1
SSA3,BYS2-C03,0,0,0,0,0,0,0.03,0,0.08,0.16,0.63
RAD16,BYS2-C03,0,0,0,0.01,0,0.01,0.2,0.19,0.77,0.98,0.98
intergenic,BYS2-C03,0,0.33,0.55,0.57,0.68,0.69,0.52,0.47,0.13,0,0
RNQ1,BYS2-C03,0,0.11,0.18,0.17,0.15,0.13,0.04,0.08,0.01,0,0
KRS1,BYS2-C03,0,0,0,0,0,0,0.21,0.24,0.79,0.98,1
STE5,BYS2-C03,0,0,0,0,0,0.01,0.19,0.22,0.82,0.96,0.98
SCC2,BYS2-C03,0,0.62,0.98,0.98,0.99,0.99,1,1,1,0.99,0.97
CRF1,BYS2-C03,0.01,0.06,0,0,0.03,0.03,0.18,0.27,0.81,0.96,0.98
intergenic,BYS2-C03,0,0.01,0.03,0.03,0.06,0.14,0.05,0,0,0,0
YGR130C,BYS2-C03,0,0,0,0.01,0,0,0.02,0.01,0.14,0.27,0.61
PFK1,BYS2-C03,0,0.01,0,0.01,0.03,0.02,0.23,0.23,0.82,0.99,1
MYO1,BYS2-C03,0,0,0,0,0,0.01,0.15,0.12,0.76,0.89,0.97
ARP1,BYS2-C03,0,0.01,0,0.04,0,0.02,0.13,0.16,0.81,0.95,1
S1S1,BYS2-C03,0.01,0.07,0.25,0.08,0.08,0.09,0.03,0.07,0.03,0,0.01
intergenic,BYS2-C03,0,0,0,0,0,0,0.01,0.01,0.09,0.34,0.65
STE11,BYS2-C03,0,0,0.03,0.06,0.03,0.06,0.09,0.15,0.04,0,0.01
WAR1,BYS2-C03,0.01,0.07,0.12,0.09,0.11,0.06,0.05,0.03,0,0,0
SPC2,BYS2-C03,0,0,0,0,0,0,0,0,0,0.04,0.65
YMR124W,BYS2-C03,0,0,0,0,0,0,0.01,0.03,0.11,0.24,0.73
YOL162W,BYS2-C03,0.03,0.59,1,0.99,0.99,0.99,1,1,1,0.99,1
IRA2,BYS2-C03,0,0,0,0,0.01,0,0.07,0.07,0.73,0.89,0.99
intergenic,BYS2-C03,0,0,0,0,0.01,0,0.1,0.09,0.06,0,0
KRE5,BYS2-C03,0,0.63,0.99,1,1,1,1,1,1,1,1
intergenic,BYS2-C03,0,0.16,0.44,0.53,0.55,0.54,0.61,0.46,0.03,0.02,0
intergenic,BYS2-C03,0,0,0,0,0,0,0.03,0.1,0.5,0.84,0.94
PTA1,BYS2-C06,0,0,0,0,0,0,0.01,0,0.03,0.09,0.56
intergenic,BYS2-C06,0.01,0.21,0.32,0.35,0.22,0.27,0.07,0.09,0,0,0
intergenic,BYS2-C06,0,0.01,0.1,0.12,0.18,0.05,0.02,0.02,0,0,0
RPG1,BYS2-C06,0,0.08,0.26,0.38,0.55,0.65,0.9,0.91,1,0.98,0.99
IRA1,BYS2-C06,0,0,0,0,0,0,0,0,0.04,0.09,0.52
intergenic,BYS2-C06,0.01,0.08,0.15,0.08,0.03,0.04,0.01,0.01,0,0.01,0
BPL1,BYS2-C06,0,0,0,0,0,0.03,0.02,0.04,0.08,0.13,0.6
STE5,BYS2-C06,0.01,0.01,0.03,0.06,0.31,0.55,0.9,0.93,0.98,0.99,1
intergenic,BYS2-C06,0,0,0.04,0.07,0.31,0.37,0.81,0.85,0.97,0.97,0.99
intergenic,BYS2-C06,0,0,0,0,0.01,0,0.02,0.04,0.06,0.12,0.03
intergenic,BYS2-C06,0,0,0,0,0.09,0.16,0.34,0.26,0.32,0.2,0.1
intergenic,BYS2-C06,0,0.01,0,0,0.01,0.05,0.1,0.07,0.11,0.03,0.03
ROG3,BYS2-C06,0,0,0,0,0,0,0,0.04,0.07,0.14,0.6
intergenic,BYS2-C06,0,0,0.03,0.03,0.33,0.51,0.87,0.92,0.95,0.97,0.98
LYS5,BYS2-C06,0,0.01,0.02,0.03,0.28,0.4,0.89,0.91,0.98,0.97,0.98
ERV1,BYS2-C06,0,0.18,0.29,0.31,0.27,0.21,0.03,0.07,0.01,0,0
SPR3,BYS2-C06,0,0,0,0,0.04,0.08,0.28,0.38,0.3,0.19,0.09
YGR266W,BYS2-C06,0,0.01,0.12,0.18,0.18,0.06,0.02,0.01,0,0.01,0
intergenic,BYS2-C06,0,0,0,0,0,0,0.02,0.02,0.09,0.11,0.03
RIX1,BYS2-C06,0,0,0,0,0.04,0.04,0.11,0.12,0.13,0.14,0.03
intergenic,BYS2-C06,0,0.13,0.27,0.23,0.21,0.22,0.06,0.08,0.02,0,0
NUC1,BYS2-C06,0,0,0,0,0,0,0,0,0.05,0.12,0.48
intergenic,BYS2-C06,0.01,0,0,0.01,0,0,0.07,0.02,0.05,0.12,0.63
intergenic,BYS2-C06,0,0,0,0,0.02,0.03,0.04,0.1,0.1,0.09,0.11
STE6,BYS2-C06,0.01,0.01,0.15,0.19,0.26,0.28,0.07,0.1,0,0,0
PEX1,BYS2-C06,0,0,0.01,0.02,0.13,0.15,0.34,0.33,0.36,0.2,0.11
LAP4,BYS2-C06,0.04,0.66,0.99,1,1,1,1,1,1,0.97,0.99
FLO10,BYS2-C06,0,0,0,0,0,0.1,0.27,0.31,0.36,0.42,0.43
intergenic,BYS2-C06,0.01,0.01,0,0,0,0,0.05,0.04,0.1,0.1,0.03
MDN1,BYS2-C06,0,0,0,0,0.03,0.1,0.05,0.02,0.03,0,0
GAS1,BYS2-C06,0.04,0.66,0.99,1,0.99,1,1,1,1,0.98,1
