gene,population,frequency
Phosphopentomutase EC 5427,BHI5,1
Glutathione peroxidase EC 11119,BHI5,1
Protein of unknown function DUF541,BHI5,1
Putative Dihydrolipoamide dehydrogenase EC 1814 Mercuric ion reductase EC 11611 PF00070 family FAD-dependent NADP-disulphide oxidoreductase,BHI5,1
Arginine ABC transporter periplasmic arginine-binding protein ArtI,BHI5,1
Methylglyoxal reductase acetol producing EC 111- / 25-diketo-D-gluconate reductase A EC 111274,BHI5,1
Nicotinamidase family protein YcaC,BHI5,1
Glutaredoxin 3 Grx3,BHI5,1
6-phosphogluconolactonase EC 31131,BHI5,1
S-ribosylhomocysteine lyase EC 44121 / Autoinducer-2 production protein LuxS,BHI5,1
probable lipoprotein,BHI5,1
FIG00639395 hypothetical protein,BHI5,1
Chaperone protein DnaK,BHI5,1
hypothetical protein,BHI5,1
YciO family,BHI5,1
Agmatinase EC 35311,BHI5,1
Uncharacterized protein YbeL / FIG002095 hypothetical protein,BHI5,1
Outer membrane protein A precursor,BHI5,1
Putative cytoplasmic protein,BHI5,1
Succinyl-CoA synthetase alpha subunit-related enzymes,BHI5,1
DNA-directed RNA polymerase omega subunit EC 2776,BHI5,1
Heat shock protein 60 family co-chaperone GroES,BHI5,1
Aerobic respiration control protein arcA,BHI5,1
Integration host factor alpha subunit,BHI5,1
PTS system glucose-specific IIA component EC 27169,BHI5,1
FIG002060 uncharacterized protein YggL,BHI5,1
Ferredoxin 2Fe-2S,BHI5,1
FIG001943 hypothetical protein YajQ,BHI5,1
Peptide deformylase EC 35188,BHI5,1
DNA-binding protein H-NS,BHI5,1
Protein yciN,BHI5,0
Peptidyl-prolyl cis-trans isomerase ppiA precursor EC 5218,BHI5,1
Carbon storage regulator,BHI5,1
Thioredoxin reductase EC 1819,BHI5,1
Cytidine deaminase EC 3545,BHI5,1
3-oxoacyl-acyl-carrier-protein synthase KASIII EC 23141,BHI5,1
Cysteine synthase EC 25147,BHI5,1
Enoyl-acyl-carrier-protein reductase NADH EC 1319,BHI5,1
4-Hydroxy-2-oxoglutarate aldolase EC 41316 / 2-dehydro-3-deoxyphosphogluconate aldolase EC 41214,BHI5,1
ABC transporter ATP-binding protein,BHI5,1
Cell division topological specificity factor MinE,BHI5,1
Transcriptional regulator SlyA,BHI5,1
2-dehydro-3-deoxyphosphogalactonate aldolase EC 41221,BHI5,1
3-methyl-2-oxobutanoate hydroxymethyltransferase EC 21211,BHI5,1
3-oxoacyl-acyl-carrier-protein synthase KASI EC 23141,BHI5,1
Superoxide dismutase Fe EC 11511,BHI5,1
Glutamine ABC transporter periplasmic glutamine-binding protein TC 3A132,BHI5,1
Phosphoglucomutase EC 5422,BHI5,1
Adenylosuccinate synthetase EC 6344,BHI5,1
Universal stress protein E,BHI5,1
NADPH-dependent broad range aldehyde dehydrogenase YqhD,BHI5,1
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase EC 25155,BHI5,1
Septum site-determining protein MinD,BHI5,1
Lysine-arginine-ornithine-binding periplasmic protein precursor TC 3A131,BHI5,1
Tryptophanyl-tRNA synthetase EC 6112,BHI5,1
Serine hydroxymethyltransferase EC 2121,BHI5,1
Aspartate carbamoyltransferase regulatory chain PyrI,BHI5,1
Fructosamine kinase family protein At3g61080 homolog,BHI5,1
23-bisphosphoglycerate-independent phosphoglycerate mutase EC 5421,BHI5,1
Phosphoheptose isomerase 1 EC 531-,BHI5,1
Phosphoribosylaminoimidazole-succinocarboxamide synthase EC 6326,BHI5,1
Acetate kinase EC 2721,BHI5,1
Putative ACR protein,BHI5,1
TldE/PmbA protein part of proposed TldE/TldD proteolytic complex PMID 12029038,BHI5,1
Pyruvate kinase EC 27140,BHI5,1
Universal stress protein F,BHI5,1
Molybdopterin biosynthesis Mog protein molybdochelatase,BHI5,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI5,1
3-oxoacyl-acyl-carrier-protein synthase KASII EC 23141,BHI5,1
Oligopeptide ABC transporter periplasmic oligopeptide-binding protein OppA TC 3A151,BHI5,1
Universal stress protein A,BHI5,1
Phosphoribosylamine--glycine ligase EC 63413,BHI5,1
ATP synthase beta chain EC 36314,BHI5,1
Peptidase B EC 341123,BHI5,1
Glycerol dehydrogenase EC 1116,BHI5,1
Sigma cross-reacting protein 27A,BHI5,1
ATP synthase delta chain EC 36314,BHI5,1
Methionine aminopeptidase EC 341118,BHI5,1
Protein-N5-glutamine methyltransferase PrmB methylates LSU ribosomal protein L3p,BHI5,1
Succinate dehydrogenase iron-sulfur protein EC 13991,BHI5,1
Nucleoside-specific channel-forming protein Tsx precursor,BHI5,1
Glutamyl-tRNA synthetase EC 61117,BHI5,1
Selenidewater dikinase EC 2793,BHI5,1
Cytoplasmic protein YaiB,BHI5,1
2-amino-3-ketobutyrate coenzyme A ligase EC 23129,BHI5,1
FIG002208 Acetyltransferase EC 231-,BHI5,1
Seryl-tRNA synthetase EC 61111,BHI5,1
IMP cyclohydrolase EC 35410 / Phosphoribosylaminoimidazolecarboxamide formyltransferase EC 2123,BHI5,1
Ribose ABC transport system periplasmic ribose-binding protein RbsB TC 3A121,BHI5,1
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex EC 1814  Dihydrolipoamide dehydrogenase EC 1814,BHI5,1
Alkyl hydroperoxide reductase protein C EC 164-,BHI5,1
FIG00637942 hypothetical protein,BHI5,1
Dihydrodipicolinate reductase EC 13126,BHI5,1
2345-tetrahydropyridine-26-dicarboxylate N-succinyltransferase EC 231117,BHI5,1
Succinate dehydrogenase flavoprotein subunit EC 13991,BHI5,1
Glutathione S-transferase EC 25118,BHI5,1
Universal stress protein G,BHI5,1
Nucleoside diphosphate kinase EC 2746,BHI5,1
Aminomethyltransferase glycine cleavage system T protein EC 21210,BHI5,1
Succinyl-CoA ligase ADP-forming beta chain EC 6215,BHI5,1
Carbamoyl-phosphate synthase small chain EC 6355,BHI5,1
Glutamine synthetase type I EC 6312,BHI5,1
2-oxoglutarate dehydrogenase E1 component EC 1242,BHI5,1
Oxygen-insensitive NADPH nitroreductase EC 1--- / Dihydropteridine reductase EC 15134,BHI5,1
Aconitate hydratase 2 EC 4213  2-methylisocitrate dehydratase EC 42199,BHI5,1
Catalase EC 11116 / Peroxidase EC 11117,BHI5,1
Isocitrate lyase EC 4131,BHI5,1
Galactose/methyl galactoside ABC transport system D-galactose-binding periplasmic protein MglB TC 3A123,BHI5,1
Alpha-aspartyl dipeptidase Peptidase E EC 341321,BHI5,1
Glutamate Aspartate periplasmic binding protein precursor GltI TC 3A134,BHI5,1
Mannose-6-phosphate isomerase EC 5318,BHI5,1
ATP synthase gamma chain EC 36314,BHI5,1
Ferritin-like protein 2,BHI5,1
Methylglyoxal synthase EC 4233,BHI5,1
Glucose-1-phosphatase EC 31310,BHI5,1
Malate dehydrogenase EC 11137,BHI5,1
Succinyl-CoA ligase ADP-forming alpha chain EC 6215,BHI5,1
D-3-phosphoglycerate dehydrogenase EC 11195,BHI5,1
Dihydrolipoamide succinyltransferase component E2 of 2-oxoglutarate dehydrogenase complex EC 23161,BHI5,1
PTS system mannose-specific IIA component EC 27169 / PTS system mannose-specific IIB component EC 27169,BHI5,1
TonB-dependent receptor Outer membrane receptor for ferric enterobactin and colicins B D,BHI5,1
Sulfite reductase NADPH hemoprotein beta-component EC 1812,BHI5,1
Phosphoenolpyruvate carboxykinase ATP EC 41149,BHI5,1
FIG00638561 hypothetical protein,BHI5,1
Isochorismatase EC 3321 enterobactin siderophore / Apo-aryl carrier domain of EntB,BHI5,1
Tryptophanase EC 41991,BHI5,1
Fumarate hydratase class I anaerobic EC 4212,BHI5,1
NADP-dependent malic enzyme EC 11140,BHI5,1
Histidine ABC transporter histidine-binding periplasmic protein precursor HisJ TC 3A131,BHI5,1
S-adenosylmethionine synthetase EC 2516,BHI5,1
Aspartate-semialdehyde dehydrogenase EC 12111,BHI5,1
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase EC 271121 subunit DhaM DHA-specific IIA component / DHA-specific phosphocarrier protein HPr / DHA-specific EI component,BHI5,1
Isocitrate dehydrogenase NADP EC 11142,BHI5,1
L-lactate dehydrogenase EC 1123,BHI5,1
L-asparaginase EC 3511,BHI5,1
Galactonate dehydratase EC 4216,BHI5,1
Glycerophosphoryl diester phosphodiesterase periplasmic EC 31446,BHI5,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI5,1
Maltose/maltodextrin ABC transporter substrate binding periplasmic protein MalE,BHI5,1
Outer membrane protein W precursor,BHI5,1
Fumarate hydratase class I aerobic EC 4212,BHI5,1
Protein ygiW precursor,BHI6,1
Osmotically inducible protein OsmY,BHI6,1
Chaperone HdeB,BHI6,1
Chaperone HdeA,BHI6,1
PhnB protein putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein,BHI6,0
Superoxide dismutase Cu-Zn precursor EC 11511,BHI6,1
FIG00638941 hypothetical protein,BHI6,1
Glutamate decarboxylase EC 41115,BHI6,0
UPF0337 protein yjbJ,BHI6,1
LD-transpeptidase YnhG,BHI6,1
FIG00638559 hypothetical protein,BHI6,1
FIG00639237 hypothetical protein,BHI6,1
Bacterioferritin Ecolicontig0004136524128Bacterioferritin,BHI6,1
FIG00638813 hypothetical protein,BHI6,1
Glycoprotein-polysaccharide metabolism,BHI6,1
FIG00638953 hypothetical protein,BHI6,1
Chaperone protein hchA,BHI6,1
Osmotically inducible lipoprotein E precursor,BHI6,1
Putative cytoplasmic protein,BHI6,1
Osmotically inducible protein C,BHI6,1
Uncharacterized membrane protein YqjD,BHI6,1
Glutaredoxin 2,BHI6,1
Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase EC 11631,BHI6,1
hypothetical protein,BHI6,1
Uncharacterized membrane lipoprotein clustered with tellurite resistance proteins TehA/TehB,BHI6,1
Phosphopentomutase EC 5427,BHI6,1
Glutathione peroxidase EC 11119,BHI6,1
Protein of unknown function DUF541,BHI6,1
Putative Dihydrolipoamide dehydrogenase EC 1814 Mercuric ion reductase EC 11611 PF00070 family FAD-dependent NADP-disulphide oxidoreductase,BHI6,1
Arginine ABC transporter periplasmic arginine-binding protein ArtI,BHI6,1
Methylglyoxal reductase acetol producing EC 111- / 25-diketo-D-gluconate reductase A EC 111274,BHI6,1
Nicotinamidase family protein YcaC,BHI6,1
Glutaredoxin 3 Grx3,BHI6,1
6-phosphogluconolactonase EC 31131,BHI6,1
S-ribosylhomocysteine lyase EC 44121 / Autoinducer-2 production protein LuxS,BHI6,1
probable lipoprotein,BHI6,1
FIG00639395 hypothetical protein,BHI6,1
Chaperone protein DnaK,BHI6,1
hypothetical protein,BHI6,1
YciO family,BHI6,1
Agmatinase EC 35311,BHI6,1
Uncharacterized protein YbeL / FIG002095 hypothetical protein,BHI6,1
Outer membrane protein A precursor,BHI6,1
Putative cytoplasmic protein,BHI6,1
Succinyl-CoA synthetase alpha subunit-related enzymes,BHI6,1
DNA-directed RNA polymerase omega subunit EC 2776,BHI6,1
Heat shock protein 60 family co-chaperone GroES,BHI6,1
Aerobic respiration control protein arcA,BHI6,1
Integration host factor alpha subunit,BHI6,1
PTS system glucose-specific IIA component EC 27169,BHI6,1
FIG002060 uncharacterized protein YggL,BHI6,1
Ferredoxin 2Fe-2S,BHI6,1
FIG001943 hypothetical protein YajQ,BHI6,1
Peptide deformylase EC 35188,BHI6,1
DNA-binding protein H-NS,BHI6,1
Protein yciN,BHI6,1
Peptidyl-prolyl cis-trans isomerase ppiA precursor EC 5218,BHI6,1
Carbon storage regulator,BHI6,1
Thioredoxin reductase EC 1819,BHI6,1
Cytidine deaminase EC 3545,BHI6,1
3-oxoacyl-acyl-carrier-protein synthase KASIII EC 23141,BHI6,1
Cysteine synthase EC 25147,BHI6,1
Enoyl-acyl-carrier-protein reductase NADH EC 1319,BHI6,1
4-Hydroxy-2-oxoglutarate aldolase EC 41316 / 2-dehydro-3-deoxyphosphogluconate aldolase EC 41214,BHI6,1
ABC transporter ATP-binding protein,BHI6,1
Cell division topological specificity factor MinE,BHI6,1
Transcriptional regulator SlyA,BHI6,1
2-dehydro-3-deoxyphosphogalactonate aldolase EC 41221,BHI6,1
3-methyl-2-oxobutanoate hydroxymethyltransferase EC 21211,BHI6,1
3-oxoacyl-acyl-carrier-protein synthase KASI EC 23141,BHI6,1
Superoxide dismutase Fe EC 11511,BHI6,1
Glutamine ABC transporter periplasmic glutamine-binding protein TC 3A132,BHI6,1
Phosphoglucomutase EC 5422,BHI6,1
Adenylosuccinate synthetase EC 6344,BHI6,1
Universal stress protein E,BHI6,1
NADPH-dependent broad range aldehyde dehydrogenase YqhD,BHI6,1
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase EC 25155,BHI6,1
Septum site-determining protein MinD,BHI6,1
Lysine-arginine-ornithine-binding periplasmic protein precursor TC 3A131,BHI6,1
Tryptophanyl-tRNA synthetase EC 6112,BHI6,1
Serine hydroxymethyltransferase EC 2121,BHI6,1
Aspartate carbamoyltransferase regulatory chain PyrI,BHI6,1
Fructosamine kinase family protein At3g61080 homolog,BHI6,1
23-bisphosphoglycerate-independent phosphoglycerate mutase EC 5421,BHI6,1
Phosphoheptose isomerase 1 EC 531-,BHI6,1
Phosphoribosylaminoimidazole-succinocarboxamide synthase EC 6326,BHI6,1
Acetate kinase EC 2721,BHI6,1
Putative ACR protein,BHI6,1
TldE/PmbA protein part of proposed TldE/TldD proteolytic complex PMID 12029038,BHI6,1
Pyruvate kinase EC 27140,BHI6,1
Universal stress protein F,BHI6,1
Molybdopterin biosynthesis Mog protein molybdochelatase,BHI6,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI6,1
3-oxoacyl-acyl-carrier-protein synthase KASII EC 23141,BHI6,1
Oligopeptide ABC transporter periplasmic oligopeptide-binding protein OppA TC 3A151,BHI6,1
Universal stress protein A,BHI6,1
Phosphoribosylamine--glycine ligase EC 63413,BHI6,1
ATP synthase beta chain EC 36314,BHI6,1
Peptidase B EC 341123,BHI6,1
Glycerol dehydrogenase EC 1116,BHI6,1
Sigma cross-reacting protein 27A,BHI6,1
ATP synthase delta chain EC 36314,BHI6,1
Methionine aminopeptidase EC 341118,BHI6,1
Protein-N5-glutamine methyltransferase PrmB methylates LSU ribosomal protein L3p,BHI6,1
Succinate dehydrogenase iron-sulfur protein EC 13991,BHI6,1
Nucleoside-specific channel-forming protein Tsx precursor,BHI6,1
Glutamyl-tRNA synthetase EC 61117,BHI6,1
Selenidewater dikinase EC 2793,BHI6,1
Cytoplasmic protein YaiB,BHI6,1
2-amino-3-ketobutyrate coenzyme A ligase EC 23129,BHI6,1
FIG002208 Acetyltransferase EC 231-,BHI6,1
Seryl-tRNA synthetase EC 61111,BHI6,1
IMP cyclohydrolase EC 35410 / Phosphoribosylaminoimidazolecarboxamide formyltransferase EC 2123,BHI6,1
Ribose ABC transport system periplasmic ribose-binding protein RbsB TC 3A121,BHI6,1
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex EC 1814  Dihydrolipoamide dehydrogenase EC 1814,BHI6,1
Alkyl hydroperoxide reductase protein C EC 164-,BHI6,1
FIG00637942 hypothetical protein,BHI6,1
Dihydrodipicolinate reductase EC 13126,BHI6,1
2345-tetrahydropyridine-26-dicarboxylate N-succinyltransferase EC 231117,BHI6,1
Succinate dehydrogenase flavoprotein subunit EC 13991,BHI6,1
Glutathione S-transferase EC 25118,BHI6,1
Universal stress protein G,BHI6,1
Nucleoside diphosphate kinase EC 2746,BHI6,1
Aminomethyltransferase glycine cleavage system T protein EC 21210,BHI6,1
Succinyl-CoA ligase ADP-forming beta chain EC 6215,BHI6,1
Carbamoyl-phosphate synthase small chain EC 6355,BHI6,1
Glutamine synthetase type I EC 6312,BHI6,1
2-oxoglutarate dehydrogenase E1 component EC 1242,BHI6,1
Oxygen-insensitive NADPH nitroreductase EC 1--- / Dihydropteridine reductase EC 15134,BHI6,1
Aconitate hydratase 2 EC 4213  2-methylisocitrate dehydratase EC 42199,BHI6,1
Catalase EC 11116 / Peroxidase EC 11117,BHI6,1
Isocitrate lyase EC 4131,BHI6,1
Galactose/methyl galactoside ABC transport system D-galactose-binding periplasmic protein MglB TC 3A123,BHI6,1
Alpha-aspartyl dipeptidase Peptidase E EC 341321,BHI6,1
Glutamate Aspartate periplasmic binding protein precursor GltI TC 3A134,BHI6,1
Mannose-6-phosphate isomerase EC 5318,BHI6,1
ATP synthase gamma chain EC 36314,BHI6,1
Ferritin-like protein 2,BHI6,1
Methylglyoxal synthase EC 4233,BHI6,1
Glucose-1-phosphatase EC 31310,BHI6,1
Malate dehydrogenase EC 11137,BHI6,1
Succinyl-CoA ligase ADP-forming alpha chain EC 6215,BHI6,1
D-3-phosphoglycerate dehydrogenase EC 11195,BHI6,1
Dihydrolipoamide succinyltransferase component E2 of 2-oxoglutarate dehydrogenase complex EC 23161,BHI6,1
PTS system mannose-specific IIA component EC 27169 / PTS system mannose-specific IIB component EC 27169,BHI6,1
TonB-dependent receptor Outer membrane receptor for ferric enterobactin and colicins B D,BHI6,1
Sulfite reductase NADPH hemoprotein beta-component EC 1812,BHI6,1
Phosphoenolpyruvate carboxykinase ATP EC 41149,BHI6,1
FIG00638561 hypothetical protein,BHI6,1
Isochorismatase EC 3321 enterobactin siderophore / Apo-aryl carrier domain of EntB,BHI6,1
Tryptophanase EC 41991,BHI6,1
Fumarate hydratase class I anaerobic EC 4212,BHI6,1
NADP-dependent malic enzyme EC 11140,BHI6,1
Histidine ABC transporter histidine-binding periplasmic protein precursor HisJ TC 3A131,BHI6,1
S-adenosylmethionine synthetase EC 2516,BHI6,1
Aspartate-semialdehyde dehydrogenase EC 12111,BHI6,1
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase EC 271121 subunit DhaM DHA-specific IIA component / DHA-specific phosphocarrier protein HPr / DHA-specific EI component,BHI6,1
Isocitrate dehydrogenase NADP EC 11142,BHI6,1
L-lactate dehydrogenase EC 1123,BHI6,1
L-asparaginase EC 3511,BHI6,1
Galactonate dehydratase EC 4216,BHI6,1
Glycerophosphoryl diester phosphodiesterase periplasmic EC 31446,BHI6,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI6,1
Maltose/maltodextrin ABC transporter substrate binding periplasmic protein MalE,BHI6,1
Outer membrane protein W precursor,BHI6,1
Fumarate hydratase class I aerobic EC 4212,BHI6,1
Protein ygiW precursor,BHI7,0
Osmotically inducible protein OsmY,BHI7,0
Chaperone HdeB,BHI7,1
Chaperone HdeA,BHI7,1
PhnB protein putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein,BHI7,0
Superoxide dismutase Cu-Zn precursor EC 11511,BHI7,0
FIG00638941 hypothetical protein,BHI7,1
Glutamate decarboxylase EC 41115,BHI7,1
UPF0337 protein yjbJ,BHI7,0
LD-transpeptidase YnhG,BHI7,0
FIG00638559 hypothetical protein,BHI7,0
FIG00639237 hypothetical protein,BHI7,0
Bacterioferritin Ecolicontig0004136524128Bacterioferritin,BHI7,0
FIG00638813 hypothetical protein,BHI7,0
Glycoprotein-polysaccharide metabolism,BHI7,1
FIG00638953 hypothetical protein,BHI7,0
Chaperone protein hchA,BHI7,1
Osmotically inducible lipoprotein E precursor,BHI7,1
Putative cytoplasmic protein,BHI7,1
Osmotically inducible protein C,BHI7,1
Uncharacterized membrane protein YqjD,BHI7,1
Glutaredoxin 2,BHI7,1
Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase EC 11631,BHI7,1
hypothetical protein,BHI7,1
Uncharacterized membrane lipoprotein clustered with tellurite resistance proteins TehA/TehB,BHI7,1
Phosphopentomutase EC 5427,BHI7,1
Glutathione peroxidase EC 11119,BHI7,1
Protein of unknown function DUF541,BHI7,1
Putative Dihydrolipoamide dehydrogenase EC 1814 Mercuric ion reductase EC 11611 PF00070 family FAD-dependent NADP-disulphide oxidoreductase,BHI7,0
Arginine ABC transporter periplasmic arginine-binding protein ArtI,BHI7,0
Methylglyoxal reductase acetol producing EC 111- / 25-diketo-D-gluconate reductase A EC 111274,BHI7,0
Nicotinamidase family protein YcaC,BHI7,0
Glutaredoxin 3 Grx3,BHI7,1
6-phosphogluconolactonase EC 31131,BHI7,1
S-ribosylhomocysteine lyase EC 44121 / Autoinducer-2 production protein LuxS,BHI7,1
probable lipoprotein,BHI7,1
FIG00639395 hypothetical protein,BHI7,1
Chaperone protein DnaK,BHI7,1
hypothetical protein,BHI7,1
YciO family,BHI7,1
Agmatinase EC 35311,BHI7,1
Uncharacterized protein YbeL / FIG002095 hypothetical protein,BHI7,1
Outer membrane protein A precursor,BHI7,1
Putative cytoplasmic protein,BHI7,1
Succinyl-CoA synthetase alpha subunit-related enzymes,BHI7,1
DNA-directed RNA polymerase omega subunit EC 2776,BHI7,1
Heat shock protein 60 family co-chaperone GroES,BHI7,1
Aerobic respiration control protein arcA,BHI7,1
Integration host factor alpha subunit,BHI7,1
PTS system glucose-specific IIA component EC 27169,BHI7,1
FIG002060 uncharacterized protein YggL,BHI7,1
Ferredoxin 2Fe-2S,BHI7,1
FIG001943 hypothetical protein YajQ,BHI7,1
Peptide deformylase EC 35188,BHI7,1
DNA-binding protein H-NS,BHI7,1
Protein yciN,BHI7,1
Peptidyl-prolyl cis-trans isomerase ppiA precursor EC 5218,BHI7,1
Carbon storage regulator,BHI7,1
Thioredoxin reductase EC 1819,BHI7,1
Cytidine deaminase EC 3545,BHI7,1
3-oxoacyl-acyl-carrier-protein synthase KASIII EC 23141,BHI7,1
Cysteine synthase EC 25147,BHI7,1
Enoyl-acyl-carrier-protein reductase NADH EC 1319,BHI7,1
4-Hydroxy-2-oxoglutarate aldolase EC 41316 / 2-dehydro-3-deoxyphosphogluconate aldolase EC 41214,BHI7,1
ABC transporter ATP-binding protein,BHI7,1
Cell division topological specificity factor MinE,BHI7,1
Transcriptional regulator SlyA,BHI7,1
2-dehydro-3-deoxyphosphogalactonate aldolase EC 41221,BHI7,1
3-methyl-2-oxobutanoate hydroxymethyltransferase EC 21211,BHI7,1
3-oxoacyl-acyl-carrier-protein synthase KASI EC 23141,BHI7,1
Superoxide dismutase Fe EC 11511,BHI7,1
Glutamine ABC transporter periplasmic glutamine-binding protein TC 3A132,BHI7,1
Phosphoglucomutase EC 5422,BHI7,1
Adenylosuccinate synthetase EC 6344,BHI7,1
Universal stress protein E,BHI7,1
NADPH-dependent broad range aldehyde dehydrogenase YqhD,BHI7,1
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase EC 25155,BHI7,1
Septum site-determining protein MinD,BHI7,1
Lysine-arginine-ornithine-binding periplasmic protein precursor TC 3A131,BHI7,1
Tryptophanyl-tRNA synthetase EC 6112,BHI7,1
Serine hydroxymethyltransferase EC 2121,BHI7,1
Aspartate carbamoyltransferase regulatory chain PyrI,BHI7,1
Fructosamine kinase family protein At3g61080 homolog,BHI7,1
23-bisphosphoglycerate-independent phosphoglycerate mutase EC 5421,BHI7,1
Phosphoheptose isomerase 1 EC 531-,BHI7,1
Phosphoribosylaminoimidazole-succinocarboxamide synthase EC 6326,BHI7,1
Acetate kinase EC 2721,BHI7,1
Putative ACR protein,BHI7,1
TldE/PmbA protein part of proposed TldE/TldD proteolytic complex PMID 12029038,BHI7,1
Pyruvate kinase EC 27140,BHI7,1
Universal stress protein F,BHI7,1
Molybdopterin biosynthesis Mog protein molybdochelatase,BHI7,1
3-oxoacyl-acyl-carrier protein reductase EC 111100,BHI7,1
3-oxoacyl-acyl-carrier-protein synthase KASII EC 23141,BHI7,1
Oligopeptide ABC transporter periplasmic oligopeptide-binding protein OppA TC 3A151,BHI7,1
Universal stress protein A,BHI7,1
Phosphoribosylamine--glycine ligase EC 63413,BHI7,1
ATP synthase beta chain EC 36314,BHI7,1
Peptidase B EC 341123,BHI7,1
Glycerol dehydrogenase EC 1116,BHI7,1
Sigma cross-reacting protein 27A,BHI7,1
ATP synthase delta chain EC 36314,BHI7,1
Methionine aminopeptidase EC 341118,BHI7,1
Protein-N5-glutamine methyltransferase PrmB methylates LSU ribosomal protein L3p,BHI7,1
Succinate dehydrogenase iron-sulfur protein EC 13991,BHI7,1
Nucleoside-specific channel-forming protein Tsx precursor,BHI7,1
Glutamyl-tRNA synthetase EC 61117,BHI7,1
Selenidewater dikinase EC 2793,BHI7,1
Cytoplasmic protein YaiB,BHI7,1
2-amino-3-ketobutyrate coenzyme A ligase EC 23129,BHI7,1
FIG002208 Acetyltransferase EC 231-,BHI7,1
Seryl-tRNA synthetase EC 61111,BHI7,1
IMP cyclohydrolase EC 35410 / Phosphoribosylaminoimidazolecarboxamide formyltransferase EC 2123,BHI7,1
Ribose ABC transport system periplasmic ribose-binding protein RbsB TC 3A121,BHI7,1
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex EC 1814  Dihydrolipoamide dehydrogenase EC 1814,BHI7,1
Alkyl hydroperoxide reductase protein C EC 164-,BHI7,1
FIG00637942 hypothetical protein,BHI7,1
Dihydrodipicolinate reductase EC 13126,BHI7,1
2345-tetrahydropyridine-26-dicarboxylate N-succinyltransferase EC 231117,BHI7,1
Succinate dehydrogenase flavoprotein subunit EC 13991,BHI7,1
Glutathione S-transferase EC 25118,BHI7,1
Universal stress protein G,BHI7,1
Nucleoside diphosphate kinase EC 2746,BHI7,1
Aminomethyltransferase glycine cleavage system T protein EC 21210,BHI7,1
Succinyl-CoA ligase ADP-forming beta chain EC 6215,BHI7,1
Carbamoyl-phosphate synthase small chain EC 6355,BHI7,1
Glutamine synthetase type I EC 6312,BHI7,1
2-oxoglutarate dehydrogenase E1 component EC 1242,BHI7,1
Oxygen-insensitive NADPH nitroreductase EC 1--- / Dihydropteridine reductase EC 15134,BHI7,1
Aconitate hydratase 2 EC 4213  2-methylisocitrate dehydratase EC 42199,BHI7,1
Catalase EC 11116 / Peroxidase EC 11117,BHI7,1
Isocitrate lyase EC 4131,BHI7,1
Galactose/methyl galactoside ABC transport system D-galactose-binding periplasmic protein MglB TC 3A123,BHI7,1
Alpha-aspartyl dipeptidase Peptidase E EC 341321,BHI7,1
Glutamate Aspartate periplasmic binding protein precursor GltI TC 3A134,BHI7,1
Mannose-6-phosphate isomerase EC 5318,BHI7,1
ATP synthase gamma chain EC 36314,BHI7,1
Ferritin-like protein 2,BHI7,1
Methylglyoxal synthase EC 4233,BHI7,1
Glucose-1-phosphatase EC 31310,BHI7,1
Malate dehydrogenase EC 11137,BHI7,1
Succinyl-CoA ligase ADP-forming alpha chain EC 6215,BHI7,1
D-3-phosphoglycerate dehydrogenase EC 11195,BHI7,1
Dihydrolipoamide succinyltransferase component E2 of 2-oxoglutarate dehydrogenase complex EC 23161,BHI7,1
PTS system mannose-specific IIA component EC 27169 / PTS system mannose-specific IIB component EC 27169,BHI7,1
TonB-dependent receptor Outer membrane receptor for ferric enterobactin and colicins B D,BHI7,1
Sulfite reductase NADPH hemoprotein beta-component EC 1812,BHI7,1
Phosphoenolpyruvate carboxykinase ATP EC 41149,BHI7,1
FIG00638561 hypothetical protein,BHI7,1
Isochorismatase EC 3321 enterobactin siderophore / Apo-aryl carrier domain of EntB,BHI7,1
Tryptophanase EC 41991,BHI7,1
Fumarate hydratase class I anaerobic EC 4212,BHI7,1
NADP-dependent malic enzyme EC 11140,BHI7,1
Histidine ABC transporter histidine-binding periplasmic protein precursor HisJ TC 3A131,BHI7,1
S-adenosylmethionine synthetase EC 2516,BHI7,1
Aspartate-semialdehyde dehydrogenase EC 12111,BHI7,1
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase EC 271121 subunit DhaM DHA-specific IIA component / DHA-specific phosphocarrier protein HPr / DHA-specific EI component,BHI7,1
Isocitrate dehydrogenase NADP EC 11142,BHI7,1
